"Sex","year","age","px"
"Male",1957,0,0.84214119
"Male",1957,1,0.96544832
"Male",1957,2,0.97138564
"Male",1957,3,0.97635297
"Male",1957,4,0.98053463
"Male",1957,5,0.98407029
"Male",1957,6,0.98702364
"Male",1957,7,0.98944116
"Male",1957,8,0.99136938
"Male",1957,9,0.99285478
"Male",1957,10,0.9939443
"Male",1957,11,0.99467337
"Male",1957,12,0.99510705
"Male",1957,13,0.99529285
"Male",1957,14,0.99528464
"Male",1957,15,0.99512406
"Male",1957,16,0.99485899
"Male",1957,17,0.99454148
"Male",1957,18,0.99421121
"Male",1957,19,0.99390456
"Male",1957,20,0.99363309
"Male",1957,21,0.99339609
"Male",1957,22,0.99318436
"Male",1957,23,0.99298467
"Male",1957,24,0.99278864
"Male",1957,25,0.99259036
"Male",1957,26,0.99238722
"Male",1957,27,0.99217825
"Male",1957,28,0.99196147
"Male",1957,29,0.99173402
"Male",1957,30,0.99149145
"Male",1957,31,0.99122791
"Male",1957,32,0.99093674
"Male",1957,33,0.99061035
"Male",1957,34,0.9902408
"Male",1957,35,0.98981985
"Male",1957,36,0.98934392
"Male",1957,37,0.98881496
"Male",1957,38,0.98824851
"Male",1957,39,0.98767652
"Male",1957,40,0.98714049
"Male",1957,41,0.98669001
"Male",1957,42,0.98634526
"Male",1957,43,0.98608353
"Male",1957,44,0.98583685
"Male",1957,45,0.9854806
"Male",1957,46,0.98489632
"Male",1957,47,0.98397775
"Male",1957,48,0.98267041
"Male",1957,49,0.98104535
"Male",1957,50,0.97926274
"Male",1957,51,0.97763418
"Male",1957,52,0.97644701
"Male",1957,53,0.97575968
"Male",1957,54,0.97542986
"Male",1957,55,0.97497576
"Male",1957,56,0.97388943
"Male",1957,57,0.97170878
"Male",1957,58,0.9679913
"Male",1957,59,0.96271803
"Male",1957,60,0.95620209
"Male",1957,61,0.94960765
"Male",1957,62,0.94465645
"Male",1957,63,0.94241335
"Male",1957,64,0.94315358
"Male",1957,65,0.9456441
"Male",1957,66,0.94838318
"Male",1957,67,0.95025592
"Male",1957,68,0.95046105
"Male",1957,69,0.94879619
"Male",1957,70,0.9451439
"Male",1957,71,0.93961286
"Male",1957,72,0.93244515
"Male",1957,73,0.92393894
"Male",1957,74,0.91455253
"Male",1957,75,0.90719545
"Male",1957,76,0.89923823
"Male",1957,77,0.89063785
"Male",1957,78,0.88134923
"Male",1957,79,0.87132535
"Male",1957,80,0.8605174
"Male",1957,81,0.84887492
"Male",1957,82,0.8363461
"Male",1957,83,0.82287806
"Male",1957,84,0.80841727
"Male",1957,85,0.79290993
"Male",1957,86,0.77630261
"Male",1957,87,0.7631033
"Male",1957,88,0.74978673
"Male",1957,89,0.73610385
"Male",1957,90,0.72165875
"Male",1957,91,0.70613501
"Male",1957,92,0.68939521
"Male",1957,93,0.67155925
"Male",1957,94,0.65318715
"Male",1957,95,0.63938745
"Male",1957,96,0.62355784
"Male",1957,97,0.60792354
"Male",1957,98,0.5925515
"Male",1957,99,0.5775041
"Male",1957,100,0
"Male",1958,0,0.84457703
"Male",1958,1,0.96498067
"Male",1958,2,0.97219931
"Male",1958,3,0.97788378
"Male",1958,4,0.98237262
"Male",1958,5,0.98595828
"Male",1958,6,0.98878587
"Male",1958,7,0.99096429
"Male",1958,8,0.99260245
"Male",1958,9,0.99380927
"Male",1958,10,0.99469454
"Male",1958,11,0.99526883
