Location,Sex,year,age,px,fx
Colombia,Female,1971,3,0.99526135,0
Colombia,Female,1971,4,0.99663628,0
Colombia,Female,1971,5,0.9975893,0
Colombia,Female,1971,6,0.99822646,0
Colombia,Female,1971,7,0.99861869,0
Colombia,Female,1971,8,0.99883678,0
Colombia,Female,1971,9,0.99895141,0
Colombia,Female,1971,10,0.99903415,0
Colombia,Female,1971,11,0.99906198,0
Colombia,Female,1971,12,0.99904412,0
Colombia,Female,1971,13,0.99898517,0
Colombia,Female,1971,14,0.99889095,0
Colombia,Female,1971,15,0.99876895,0.030477
Colombia,Female,1971,16,0.99863222,0.056655000000000004
Colombia,Female,1971,17,0.99849878,0.09145600000000001
Colombia,Female,1971,18,0.99838255,0.132825
Colombia,Female,1971,19,0.99829391,0.17232499999999998
Colombia,Female,1971,20,0.99822885,0.20716800000000002
Colombia,Female,1971,21,0.99817711,0.233533
Colombia,Female,1971,22,0.99812715,0.250732
Colombia,Female,1971,23,0.99806825,0.259565
Colombia,Female,1971,24,0.99799888,0.26063
Colombia,Female,1971,25,0.99792141,0.255837
Colombia,Female,1971,26,0.99784303,0.24635300000000002
Colombia,Female,1971,27,0.99777203,0.236288
Colombia,Female,1971,28,0.99770895,0.22655699999999998
Colombia,Female,1971,29,0.99764975,0.21715299999999998
Colombia,Female,1971,30,0.99758132,0.20783600000000002
Colombia,Female,1971,31,0.9974867,0.20011099999999998
Colombia,Female,1971,32,0.99735279,0.193731
Colombia,Female,1971,33,0.99716799,0.188724
Colombia,Female,1971,34,0.99693405,0.184368
Colombia,Female,1971,35,0.99666228,0.17840799999999998
Colombia,Female,1971,36,0.99637546,0.168309
Colombia,Female,1971,37,0.99610581,0.155829
Colombia,Female,1971,38,0.99587331,0.141104
Colombia,Female,1971,39,0.9956869,0.123964
Colombia,Female,1971,40,0.99553186,0.10348099999999999
Colombia,Female,1971,41,0.99537847,0.084417
Colombia,Female,1971,42,0.99519882,0.06599200000000001
Colombia,Female,1971,43,0.99496617,0.049777999999999996
Colombia,Female,1971,44,0.99466936,0.036229
Colombia,Female,1971,45,0.99430804,0.026510000000000002
Colombia,Female,1971,46,0.99389225,0.018824999999999998
Colombia,Female,1971,47,0.99344194,0.013300000000000001
Colombia,Female,1971,48,0.99297353,0.009418
Colombia,Female,1971,49,0.99250018,0.0058319999999999995
Colombia,Female,1971,50,0.99202493,0
Colombia,Female,1971,51,0.99154089,0
Colombia,Female,1971,52,0.99103502,0
Colombia,Female,1971,53,0.99048812,0
Colombia,Female,1971,54,0.98987718,0
Colombia,Female,1971,55,0.98917479,0
Colombia,Female,1971,56,0.98835334,0
Colombia,Female,1971,57,0.98738488,0
Colombia,Female,1971,58,0.98625032,0
Colombia,Female,1971,59,0.9849433,0
Colombia,Female,1971,60,0.98347345,0
Colombia,Female,1971,61,0.98187244,0
Colombia,Female,1971,62,0.98017038,0
Colombia,Female,1971,63,0.97838866,0
Colombia,Female,1971,64,0.97651922,0
Colombia,Female,1971,65,0.97450846,0
Colombia,Female,1971,66,0.97227841,0
Colombia,Female,1971,67,0.96972276,0
Colombia,Female,1971,68,0.96674354,0
Colombia,Female,1971,69,0.96327247,0
Colombia,Female,1971,70,0.95927315,0
Colombia,Female,1971,71,0.95476969,0
Colombia,Female,1971,72,0.94980568,0
Colombia,Female,1971,73,0.94443558,0
Colombia,Female,1971,74,0.93870294,0
Colombia,Female,1971,75,0.93260644,0
Colombia,Female,1971,76,0.92612373,0
Colombia,Female,1971,77,0.91919702,0
Colombia,Female,1971,78,0.91176196,0
Colombia,Female,1971,79,0.90376122,0
Colombia,Female,1971,80,0.89514236,0
Colombia,Female,1971,81,0.88587229,0
Colombia,Female,1971,82,0.87593109,0
Colombia,Female,1971,83,0.86532285,0
Colombia,Female,1971,84,0.85407237,0
Colombia,Female,1971,85,0.84223567,0
Colombia,Female,1971,86,0.82987922,0
Colombia,Female,1971,87,0.81706022,0
Colombia,Female,1971,88,0.80381892,0
Colombia,Female,1971,89,0.79014046,0
Colombia,Female,1971,90,0.77598575,0
Colombia,Female,1971,91,0.76128374,0
Colombia,Female,1971,92,0.74596641,0
Colombia,Female,1971,93,0.73001277,0
Colombia,Female,1971,94,0.7134318,0
Colombia,Female,1971,95,0.69741761,0
Colombia,Female,1971,96,0.68105569,0
Colombia,Female,1971,97,0.66462463,0
Colombia,Female,1971,98,0.64820377,0
Colombia,Female,1971,99,0.63187144,0
Colombia,Female,1971,100,0,0
Colombia,Female,1972,0,0.93871303,0
Colombia,Female,1972,1,0.99080596,0
Colombia,Female,1972,2,0.99363659,0
Colombia,Female,1972,3,0.99556296,0
Colombia,Female,1972,4,0.99685696,0
Colombia,Female,1972,5,0.99775353,0
Colombia,Female,1972,6,0.99835277,0
Colombia,Female,1972,7,0.99872132,0
Colombia,Female,1972,8,0.99892584,0
Colombia,Female,1972,9,0.99903299,0
Colombia,Female,1972,10,0.99911016,0
Colombia,Female,1972,11,0.9991359,0
Colombia,Female,1972,12,0.99911874,0
Colombia,Female,1972,13,0.99906279,0
Colombia,Female,1972,14,0.99897322,0
Colombia,Female,1972,15,0.99885677,0.030351
Colombia,Female,1972,16,0.99872545,0.05627600000000001
Colombia,Female,1972,17,0.99859603,0.090419
Colombia,Female,1972,18,0.99848148,0.130679
Colombia,Female,1972,19,0.99839149,0.16867
Colombia,Female,1972,20,0.99832204,0.201701
Colombia,Female,1972,21,0.99826311,0.22631700000000002
Colombia,Female,1972,22,0.99820372,0.241978
Colombia,Female,1972,23,0.9981338,0.24975899999999998
Colombia,Female,1972,24,0.99805312,0.25031
Colombia,Female,1972,25,0.99796587,0.245479
Colombia,Female,1972,26,0.99788142,0.236368
Colombia,Female,1972,27,0.99781025,0.226779
Colombia,Female,1972,28,0.99775294,0.217542
Colombia,Female,1972,29,0.99770407,0.208583
Colombia,Female,1972,30,0.99764693,0.199661
Colombia,Female,1972,31,0.99756027,0.192125
Colombia,Female,1972,32,0.99742783,0.18574700000000002
Colombia,Female,1972,33,0.99723504,0.180582
Colombia,Female,1972,34,0.9969836,0.175974
Colombia,Female,1972,35,0.99668724,0.16986500000000002
Colombia,Female,1972,36,0.99637484,0.15992099999999998
Colombia,Female,1972,37,0.99608841,0.14779
Colombia,Female,1972,38,0.99585427,0.133602
Colombia,Female,1972,39,0.99568368,0.11720399999999999
Colombia,Female,1972,40,0.99555643,0.097726
Colombia,Female,1972,41,0.99543315,0.07962999999999999
Colombia,Female,1972,42,0.99527823,0.062183999999999996
Colombia,Female,1972,43,0.99505855,0.046869999999999995
Colombia,Female,1972,44,0.99476167,0.034109
Colombia,Female,1972,45,0.99438925,0.024975
Colombia,Female,1972,46,0.99395643,0.017769
Colombia,Female,1972,47,0.99349166,0.012577
Colombia,Female,1972,48,0.99301808,0.00891
Colombia,Female,1972,49,0.99255353,0.0055119999999999995
Colombia,Female,1972,50,0.99210085,0
Colombia,Female,1972,51,0.99164831,0
Colombia,Female,1972,52,0.99117736,0
Colombia,Female,1972,53,0.99066297,0
Colombia,Female,1972,54,0.99007888,0
Colombia,Female,1972,55,0.98939698,0
Colombia,Female,1972,56,0.98859087,0
Colombia,Female,1972,57,0.98763588,0
Colombia,Female,1972,58,0.98651655,0
Colombia,Female,1972,59,0.98523068,0
Colombia,Female,1972,60,0.98379224,0
Colombia,Female,1972,61,0.98223719,0
Colombia,Female,1972,62,0.9805991,0
Colombia,Female,1972,63,0.9789012,0
Colombia,Female,1972,64,0.977135,0
Colombia,Female,1972,65,0.97524379,0
Colombia,Female,1972,66,0.97314546,0
Colombia,Female,1972,67,0.97072863,0
Colombia,Female,1972,68,0.96789109,0
Colombia,Female,1972,69,0.96456059,0
Colombia,Female,1972,70,0.96069641,0
Colombia,Female,1972,71,0.95631996,0
Colombia,Female,1972,72,0.95147314,0
Colombia,Female,1972,73,0.94621096,0
Colombia,Female,1972,74,0.94058068,0
Colombia,Female,1972,75,0.93458775,0
Colombia,Female,1972,76,0.92821814,0
Colombia,Female,1972,77,0.92142296,0
Colombia,Female,1972,78,0.91414625,0
Colombia,Female,1972,79,0.90633627,0
Colombia,Female,1972,80,0.89794448,0
Colombia,Female,1972,81,0.88893762,0
Colombia,Female,1972,82,0.87929187,0
Colombia,Female,1972,83,0.86900166,0
Colombia,Female,1972,84,0.85807663,0
Colombia,Female,1972,85,0.8465495,0
Colombia,Female,1972,86,0.83446222,0
Colombia,Female,1972,87,0.82185417,0
Colombia,Female,1972,88,0.80875678,0
Colombia,Female,1972,89,0.79516852,0
Colombia,Female,1972,90,0.78107371,0
Colombia,Female,1972,91,0.76643634,0
Colombia,Female,1972,92,0.75122207,0
Colombia,Female,1972,93,0.73542413,0
Colombia,Female,1972,94,0.71905402,0
Colombia,Female,1972,95,0.70314144,0
Colombia,Female,1972,96,0.68679836,0
Colombia,Female,1972,97,0.67035766,0
Colombia,Female,1972,98,0.65389897,0
Colombia,Female,1972,99,0.63750204,0
Colombia,Female,1972,100,0,0
Colombia,Female,1973,0,0.94123129,0
Colombia,Female,1973,1,0.99136969,0
Colombia,Female,1973,2,0.99403381,0
Colombia,Female,1973,3,0.99584245,0
Colombia,Female,1973,4,0.99705591,0
Colombia,Female,1973,5,0.99789656,0
Colombia,Female,1973,6,0.99845851,0
Colombia,Female,1973,7,0.99880422,0
Colombia,Female,1973,8,0.99899623,0
Colombia,Female,1973,9,0.99909695,0
Colombia,Female,1973,10,0.99916946,0
Colombia,Female,1973,11,0.99919376,0
Colombia,Female,1973,12,0.99917764,0
Colombia,Female,1973,13,0.9991248,0
Colombia,Female,1973,14,0.99903995,0
Colombia,Female,1973,15,0.99892909,0.030384
Colombia,Female,1973,16,0.99880323,0.056198
Colombia,Female,1973,17,0.99867795,0.089849
Colombia,Female,1973,18,0.99856526,0.129178
Colombia,Female,1973,19,0.99847421,0.165815
Colombia,Female,1973,20,0.99840078,0.197157
Colombia,Female,1973,21,0.99833518,0.220136
Colombia,Female,1973,22,0.99826693,0.234358
Colombia,Female,1973,23,0.9981865,0.24116300000000002
Colombia,Female,1973,24,0.99809483,0.24124600000000002
Colombia,Female,1973,25,0.99799786,0.23639
Colombia,Female,1973,26,0.99790727,0.227628
Colombia,Female,1973,27,0.99783583,0.218468
Colombia,Female,1973,28,0.99778414,0.209664
Colombia,Female,1973,29,0.99774534,0.201078
Colombia,Female,1973,30,0.9976991,0.192471
Colombia,Female,1973,31,0.99762007,0.185054
Colombia,Female,1973,32,0.99748898,0.17862
Colombia,Female,1973,33,0.99728826,0.173254
Colombia,Female,1973,34,0.99701928,0.16836199999999998
Colombia,Female,1973,35,0.99669774,0.162069
Colombia,Female,1973,36,0.99635862,0.152225
Colombia,Female,1973,37,0.99605427,0.140382
Colombia,Female,1973,38,0.99581788,0.126665
Colombia,Female,1973,39,0.99566313,0.110929
Colombia,Female,1973,40,0.9955639,0.092361
Colombia,Female,1973,41,0.99547072,0.075147
Colombia,Female,1973,42,0.99534028,0.058603
Colombia,Female,1973,43,0.99513333,0.044121
Colombia,Female,1973,44,0.99483615,0.032091999999999996
Colombia,Female,1973,45,0.99445236,0.023501
Colombia,Female,1973,46,0.99400202,0.016748000000000002
Colombia,Female,1973,47,0.99352216,0.011872
Colombia,Female,1973,48,0.9930428,0.00841
Colombia,Female,1973,49,0.99258667,0.005195
Colombia,Female,1973,50,0.99215635,0
Colombia,Female,1973,51,0.99173508,0
Colombia,Female,1973,52,0.99129867,0
Colombia,Female,1973,53,0.99081623,0
Colombia,Female,1973,54,0.99025834,0
Colombia,Female,1973,55,0.98959628,0
Colombia,Female,1973,56,0.98880488,0
Colombia,Female,1973,57,0.98786272,0
Colombia,Female,1973,58,0.98675793,0
Colombia,Female,1973,59,0.98549246,0
Colombia,Female,1973,60,0.98408459,0
Colombia,Female,1973,61,0.98257449,0
Colombia,Female,1973,62,0.98099913,0
Colombia,Female,1973,63,0.97938336,0
Colombia,Female,1973,64,0.97771804,0
Colombia,Female,1973,65,0.97594319,0
Colombia,Female,1973,66,0.97397262,0
Colombia,Female,1973,67,0.97169015,0
Colombia,Female,1973,68,0.9689889,0
Colombia,Female,1973,69,0.96579292,0
Colombia,Female,1973,70,0.96205849,0
Colombia,Female,1973,71,0.95780545,0
Colombia,Female,1973,72,0.95307494,0
Colombia,Female,1973,73,0.94792367,0
Colombia,Female,1973,74,0.94240177,0
Colombia,Female,1973,75,0.93651922,0
Colombia,Female,1973,76,0.93026816,0
Colombia,Female,1973,77,0.92360659,0
Colombia,Female,1973,78,0.91648608,0
Colombia,Female,1973,79,0.90886163,0
Colombia,Female,1973,80,0.90068966,0
Colombia,Female,1973,81,0.89193803,0
Colombia,Female,1973,82,0.88258025,0
Colombia,Female,1973,83,0.87260098,0
Colombia,Female,1973,84,0.86199405,0
Colombia,Female,1973,85,0.85076895,0
Colombia,Female,1973,86,0.83894296,0
Colombia,Female,1973,87,0.82653721,0
Colombia,Female,1973,88,0.81357335,0
Colombia,Female,1973,89,0.80006268,0
Colombia,Female,1973,90,0.78601357,0
Colombia,Female,1973,91,0.77142663,0
Colombia,Female,1973,92,0.75630291,0
Colombia,Female,1973,93,0.74064817,0
Colombia,Female,1973,94,0.72447488,0
Colombia,Female,1973,95,0.70838981,0
Colombia,Female,1973,96,0.69201858,0
Colombia,Female,1973,97,0.67552306,0
Colombia,Female,1973,98,0.65898315,0
Colombia,Female,1973,99,0.64247913,0
Colombia,Female,1973,100,0,0
Colombia,Female,1974,0,0.94380937,0
Colombia,Female,1974,1,0.99201991,0
Colombia,Female,1974,2,0.99442546,0
Colombia,Female,1974,3,0.9960756,0
Colombia,Female,1974,4,0.99719769,0
Colombia,Female,1974,5,0.99798422,0
Colombia,Female,1974,6,0.99851757,0
Colombia,Female,1974,7,0.99885314,0
Colombia,Female,1974,8,0.99904652,0
Colombia,Female,1974,9,0.9991532,0
Colombia,Female,1974,10,0.99922906,0
Colombia,Female,1974,11,0.99925762,0
Colombia,Female,1974,12,0.9992462,0
Colombia,Female,1974,13,0.99919782,0
Colombia,Female,1974,14,0.99911663,0
Colombia,Female,1974,15,0.99900795,0.030328
Colombia,Female,1974,16,0.99888271,0.056031
Colombia,Female,1974,17,0.99875754,0.089173
Colombia,Female,1974,18,0.99864569,0.127536
Colombia,Female,1974,19,0.99855717,0.162811
Colombia,Female,1974,20,0.99848731,0.19251400000000002
Colombia,Female,1974,21,0.99842443,0.21404499999999999
Colombia,Female,1974,22,0.99835688,0.227143
Colombia,Female,1974,23,0.99827426,0.23327199999999998
Colombia,Female,1974,24,0.99817842,0.23313399999999998
Colombia,Female,1974,25,0.99807786,0.228408
Colombia,Female,1974,26,0.99798717,0.220061
Colombia,Female,1974,27,0.99792261,0.211357
Colombia,Female,1974,28,0.99788471,0.202982
Colombia,Female,1974,29,0.99786355,0.19475
Colombia,Female,1974,30,0.99783412,0.18643
Colombia,Female,1974,31,0.99776478,0.17915799999999998
Colombia,Female,1974,32,0.99763174,0.17275
Colombia,Female,1974,33,0.99741255,0.167289
Colombia,Female,1974,34,0.99710464,0.162228
Colombia,Female,1974,35,0.99672648,0.155835
Colombia,Female,1974,36,0.99632278,0.146126
Colombia,Female,1974,37,0.99596791,0.13456700000000002
Colombia,Female,1974,38,0.99571543,0.12127500000000001
Colombia,Female,1974,39,0.99558287,0.106097
Colombia,Female,1974,40,0.99553386,0.088289
Colombia,Female,1974,41,0.99549427,0.071744
Colombia,Female,1974,42,0.9954031,0.055848
Colombia,Female,1974,43,0.99521219,0.041934
Colombia,Female,1974,44,0.99490294,0.030379
Colombia,Female,1974,45,0.99448593,0.02207
Colombia,Female,1974,46,0.99399044,0.015641
Colombia,Female,1974,47,0.9934705,0.011013
Colombia,Female,1974,48,0.99297435,0.007742
Colombia,Female,1974,49,0.99253024,0.004744
Colombia,Female,1974,50,0.99213956,0
Colombia,Female,1974,51,0.99176894,0
Colombia,Female,1974,52,0.99137735,0
Colombia,Female,1974,53,0.99092285,0
Colombia,Female,1974,54,0.99036885,0
Colombia,Female,1974,55,0.98969153,0
Colombia,Female,1974,56,0.98887332,0
Colombia,Female,1974,57,0.98790653,0
Colombia,Female,1974,58,0.98679305,0
Colombia,Female,1974,59,0.98554465,0
Colombia,Female,1974,60,0.98418566,0
Colombia,Female,1974,61,0.98275195,0
Colombia,Female,1974,62,0.98127498,0
Colombia,Female,1974,63,0.97976835,0
Colombia,Female,1974,64,0.97821554,0
Colombia,Female,1974,65,0.97655181,0
Colombia,Female,1974,66,0.97468718,0
Colombia,Female,1974,67,0.97251233,0
Colombia,Female,1974,68,0.96992278,0
Colombia,Female,1974,69,0.96685387,0
Colombia,Female,1974,70,0.96327449,0
Colombia,Female,1974,71,0.95921501,0
Colombia,Female,1974,72,0.95473523,0
Colombia,Female,1974,73,0.94989662,0
Colombia,Female,1974,74,0.94474942,0
Colombia,Female,1974,75,0.93928881,0
Colombia,Female,1974,76,0.93347786,0
Colombia,Female,1974,77,0.92725182,0
Colombia,Female,1974,78,0.92053753,0
Colombia,Female,1974,79,0.9132827,0
Colombia,Female,1974,80,0.90544996,0
Colombia,Female,1974,81,0.89702296,0
Colombia,Female,1974,82,0.88800247,0
Colombia,Female,1974,83,0.87838862,0
Colombia,Female,1974,84,0.86818026,0
Colombia,Female,1974,85,0.85737375,0
Colombia,Female,1974,86,0.84595746,0
Colombia,Female,1974,87,0.83392255,0
Colombia,Female,1974,88,0.82126196,0
Colombia,Female,1974,89,0.80797369,0
Colombia,Female,1974,90,0.79406516,0
Colombia,Female,1974,91,0.7795539,0
Colombia,Female,1974,92,0.76447267,0
Colombia,Female,1974,93,0.74886757,0
Colombia,Female,1974,94,0.73280784,0
Colombia,Female,1974,95,0.71684817,0
Colombia,Female,1974,96,0.70043557,0
Colombia,Female,1974,97,0.68385471,0
Colombia,Female,1974,98,0.66718579,0
Colombia,Female,1974,99,0.6505103,0
Colombia,Female,1974,100,0,0
Colombia,Female,1975,0,0.94648066,0
Colombia,Female,1975,1,0.99275275,0
Colombia,Female,1975,2,0.99483921,0
Colombia,Female,1975,3,0.99630531,0
Colombia,Female,1975,4,0.99732626,0
Colombia,Female,1975,5,0.99805529,0
Colombia,Female,1975,6,0.99856059,0
Colombia,Female,1975,7,0.99888908,0
Colombia,Female,1975,8,0.9990877,0
Colombia,Female,1975,9,0.9992034,0
Colombia,Female,1975,10,0.99928362,0
Colombia,Female,1975,11,0.99931633,0
Colombia,Female,1975,12,0.99930859,0
Colombia,Female,1975,13,0.9992627,0
Colombia,Female,1975,14,0.99918213,0
Colombia,Female,1975,15,0.99907151,0.030507000000000003
Colombia,Female,1975,16,0.99894179,0.056315
Colombia,Female,1975,17,0.99881101,0.08927800000000001
Colombia,Female,1975,18,0.99869444,0.12709600000000001
Colombia,Female,1975,19,0.99860449,0.16137100000000001
Colombia,Female,1975,20,0.99853781,0.189688
Colombia,Female,1975,21,0.99848265,0.20982800000000001
Colombia,Female,1975,22,0.99842682,0.22169
Colombia,Female,1975,23,0.99835912,0.22706
Colombia,Female,1975,24,0.99828026,0.226693
Colombia,Female,1975,25,0.99819762,0.222172
Colombia,Female,1975,26,0.99812374,0.214386
Colombia,Female,1975,27,0.9980727,0.206246
Colombia,Female,1975,28,0.99804386,0.198346
Colombia,Female,1975,29,0.99802642,0.190435
Colombia,Female,1975,30,0.99799631,0.18229800000000002
Colombia,Female,1975,31,0.99792247,0.174916
Colombia,Female,1975,32,0.99778131,0.168148
Colombia,Female,1975,33,0.99755054,0.16211799999999998
Colombia,Female,1975,34,0.99722643,0.156365
Colombia,Female,1975,35,0.9968292,0.14939
Colombia,Female,1975,36,0.99640602,0.139496
Colombia,Female,1975,37,0.99603663,0.128002
Colombia,Female,1975,38,0.99578022,0.115018
Colombia,Female,1975,39,0.9956529,0.100399
Colombia,Female,1975,40,0.99561557,0.083512
Colombia,Female,1975,41,0.99558541,0.067751
Colombia,Female,1975,42,0.99549492,0.052624000000000004
Colombia,Female,1975,43,0.99529351,0.039395000000000006
Colombia,Female,1975,44,0.99495964,0.028426
Colombia,Female,1975,45,0.99450887,0.020460000000000002
Colombia,Female,1975,46,0.99397625,0.014425
Colombia,Female,1975,47,0.99342597,0.01009
Colombia,Female,1975,48,0.99291799,0.00704
Colombia,Female,1975,49,0.99248264,0.00428
Colombia,Female,1975,50,0.99212021,0
Colombia,Female,1975,51,0.99178574,0
Colombia,Female,1975,52,0.99142675,0
Colombia,Female,1975,53,0.99099478,0
Colombia,Female,1975,54,0.99044905,0
Colombia,Female,1975,55,0.98977075,0
Colombia,Female,1975,56,0.98894844,0
Colombia,Female,1975,57,0.98798405,0
Colombia,Female,1975,58,0.98688745,0
Colombia,Female,1975,59,0.98567287,0
Colombia,Female,1975,60,0.98436196,0
Colombia,Female,1975,61,0.98297883,0
Colombia,Female,1975,62,0.98154407,0
Colombia,Female,1975,63,0.98006322,0
Colombia,Female,1975,64,0.97852248,0
Colombia,Female,1975,65,0.97687466,0
Colombia,Female,1975,66,0.97505417,0
Colombia,Female,1975,67,0.97298144,0
Colombia,Female,1975,68,0.97057518,0
Colombia,Female,1975,69,0.96777476,0
Colombia,Female,1975,70,0.96453445,0
Colombia,Female,1975,71,0.96084475,0
Colombia,Female,1975,72,0.95671428,0
Colombia,Female,1975,73,0.95216018,0
Colombia,Female,1975,74,0.94720212,0
Colombia,Female,1975,75,0.94184539,0
Colombia,Female,1975,76,0.93609292,0
Colombia,Female,1975,77,0.92993465,0
Colombia,Female,1975,78,0.92335727,0
Colombia,Female,1975,79,0.91633452,0
Colombia,Female,1975,80,0.90882661,0
Colombia,Female,1975,81,0.90078642,0
Colombia,Female,1975,82,0.89215947,0
Colombia,Female,1975,83,0.88290406,0
Colombia,Female,1975,84,0.87299104,0
Colombia,Female,1975,85,0.86240929,0
Colombia,Female,1975,86,0.85116717,0
Colombia,Female,1975,87,0.83927635,0
Colombia,Female,1975,88,0.82674979,0
Colombia,Female,1975,89,0.8135937,0
Colombia,Female,1975,90,0.79980244,0
Colombia,Female,1975,91,0.78538207,0
Colombia,Female,1975,92,0.77035456,0
