"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
0.357,0.397,0.409,0.374,0.333,0.306,0.297,0.285,0.266,0.248,0.235,0.229,0.225,0.221,0.22,0.225,0.237,0.248,0.253,0.256,0.273,0.312,0.342,0.351,0.371,0.414,0.462,0.508,0.552,0.594,0.638,0.692,0.787,0.896,0.963,1.016,1.09,1.167,1.229,1.287,1.347,1.437,1.531,1.61,1.647,1.655,1.692,1.733,1.778,1.837,1.907,1.986,2.083,2.199,2.33,2.48,2.675,2.922,3.203,3.492,3.753,3.998,4.274,4.587,4.863,5.003,5.029,5.093,5.193,5.17,5.004,4.731,4.534,4.536,4.636,4.849,5.15,5.492,5.872,6.258,6.656,7.06,7.484,7.954,8.547,9.098,9.478,9.931,10.504,11.108,11.727,12.357,12.98,13.605,14.179,14.704,15.254,15.829,16.393,16.969,17.593,18.23,18.924,19.617,20.267,20.959,21.782,22.768,23.869,25.045,26.34,27.733,29.139,30.713,32.413,34.165,36.086,38.047,39.904,41.839,43.554,45.014,46.894,49.346,52.165,54.793,56.949,58.871,60.899,63.205,65.635,67.879,69.807,71.591,73.405,75.142,76.9,78.772,80.157,81.166,82.246,82.95,83.476,84.338,85.069,85.882,87.183,88.724,90.418,91.721,93.005
0.295,0.281,0.314,0.323,0.296,0.263,0.242,0.234,0.225,0.21,0.196,0.186,0.181,0.178,0.175,0.174,0.178,0.187,0.196,0.201,0.203,0.217,0.248,0.271,0.296,0.333,0.37,0.411,0.451,0.486,0.517,0.552,0.633,0.734,0.8,0.844,0.896,0.965,1.026,1.077,1.12,1.185,1.264,1.336,1.357,1.337,1.345,1.377,1.413,1.451,1.502,1.561,1.628,1.709,1.807,1.917,2.042,2.207,2.414,2.651,2.894,3.115,3.322,3.558,3.824,4.059,4.181,4.21,4.268,4.358,4.324,4.075,3.862,3.815,3.833,3.922,4.109,4.369,4.665,4.994,5.33,5.676,6.028,6.397,6.807,7.324,7.805,8.14,8.54,9.043,9.574,10.119,10.675,11.226,11.779,12.289,12.758,13.25,13.765,14.272,14.79,15.351,15.924,16.548,17.174,17.764,18.389,19.131,20.02,21.008,22.067,23.233,24.489,25.759,27.181,28.718,30.302,32.04,33.818,35.505,37.264,38.83,40.174,41.894,44.129,46.697,49.097,51.079,52.858,54.731,56.858,59.1,61.176,62.975,64.647,66.347,67.975,69.628,71.394,72.719,73.699,74.745,75.453,76.007,76.868,77.606,78.416,79.671,81.151,82.772,84.037
0.275,0.229,0.218,0.243,0.251,0.23,0.204,0.188,0.182,0.175,0.163,0.152,0.145,0.141,0.138,0.137,0.136,0.138,0.146,0.153,0.157,0.159,0.17,0.194,0.23,0.27,0.302,0.332,0.367,0.399,0.425,0.449,0.511,0.597,0.655,0.698,0.741,0.791,0.845,0.894,0.931,0.98,1.038,1.097,1.113,1.082,1.067,1.075,1.103,1.133,1.165,1.208,1.256,1.313,1.379,1.46,1.551,1.656,1.792,1.962,2.158,2.36,2.544,2.718,2.914,3.136,3.334,3.439,3.466,3.52,3.574,3.432,3.248,3.193,3.167,3.187,3.266,3.426,3.648,3.901,4.181,4.469,4.765,5.067,5.383,5.736,6.18,6.593,6.886,7.233,7.668,8.128,8.602,9.085,9.566,10.049,10.496,10.91,11.344,11.799,12.249,12.709,13.205,13.716,14.271,14.829,15.355,15.914,16.575,17.364,18.242,19.184,20.224,21.343,22.476,23.745,25.117,26.534,28.087,29.68,31.195,32.776,34.192,35.414,36.971,38.987,41.3,43.469,45.276,46.901,48.614,50.555,52.602,54.507,56.17,57.721,59.294,60.809,62.356,64.005,65.256,66.2,67.207,67.918,68.492,69.34,70.073,70.87,72.074,73.484,75.022
0.247,0.21,0.175,0.167,0.186,0.192,0.176,0.156,0.144,0.139,0.134,0.125,0.116,0.11,0.108,0.106,0.104,0.103,0.106,0.112,0.117,0.12,0.122,0.13,0.165,0.213,0.247,0.273,0.299,0.326,0.348,0.368,0.419,0.488,0.534,0.57,0.611,0.653,0.692,0.734,0.769,0.811,0.855,0.896,0.903,0.871,0.848,0.838,0.845,0.868,0.893,0.92,0.954,0.994,1.04,1.094,1.159,1.234,1.32,1.431,1.569,1.728,1.892,2.043,2.186,2.347,2.53,2.692,2.781,2.807,2.825,2.757,2.666,2.636,2.604,2.588,2.608,2.676,2.811,2.998,3.209,3.446,3.688,3.937,4.192,4.46,4.758,5.134,5.485,5.736,6.032,6.403,6.796,7.201,7.615,8.028,8.444,8.831,9.191,9.569,9.966,10.358,10.76,11.195,11.644,12.131,12.62,13.085,13.578,14.159,14.85,15.621,16.45,17.363,18.347,19.346,20.465,21.674,22.924,24.297,25.704,27.047,28.453,29.718,30.817,32.211,34.005,36.065,38.005,39.63,41.099,42.647,44.398,46.248,47.98,49.498,50.917,52.361,53.763,55.194,56.714,57.883,58.785,59.751,60.455,61.035,61.856,62.574,63.353,64.497,65.825
0.2,0.185,0.157,0.131,0.125,0.14,0.144,0.132,0.117,0.108,0.104,0.1,0.094,0.087,0.083,0.081,0.079,0.078,0.078,0.079,0.084,0.088,0.09,0.092,0.113,0.157,0.196,0.223,0.245,0.265,0.284,0.3,0.346,0.405,0.438,0.464,0.499,0.538,0.569,0.598,0.627,0.666,0.704,0.734,0.729,0.693,0.669,0.653,0.645,0.652,0.671,0.691,0.713,0.741,0.773,0.809,0.852,0.905,0.965,1.034,1.121,1.231,1.358,1.49,1.611,1.726,1.855,2.002,2.135,2.208,2.203,2.115,2.084,2.12,2.108,2.087,2.078,2.096,2.154,2.266,2.421,2.595,2.791,2.99,3.196,3.409,3.632,3.881,4.192,4.485,4.696,4.944,5.257,5.587,5.928,6.277,6.625,6.979,7.308,7.616,7.941,8.281,8.618,8.965,9.341,9.729,10.149,10.572,10.975,11.402,11.906,12.504,13.172,13.89,14.681,15.534,16.402,17.374,18.424,19.514,20.709,21.936,23.112,24.345,25.459,26.434,27.663,29.242,31.054,32.765,34.206,35.516,36.897,38.46,40.114,41.666,43.033,44.319,45.635,46.915,48.219,49.603,50.686,51.544,52.459,53.142,53.714,54.496,55.193,55.944,57.017
0.153,0.147,0.136,0.116,0.097,0.092,0.103,0.106,0.097,0.086,0.079,0.077,0.074,0.069,0.064,0.061,0.06,0.059,0.058,0.057,0.059,0.062,0.065,0.067,0.082,0.114,0.15,0.181,0.202,0.219,0.232,0.245,0.287,0.339,0.363,0.379,0.406,0.44,0.468,0.491,0.51,0.543,0.577,0.601,0.59,0.548,0.522,0.504,0.493,0.488,0.494,0.508,0.525,0.542,0.564,0.589,0.617,0.651,0.693,0.74,0.793,0.862,0.948,1.048,1.151,1.246,1.336,1.439,1.555,1.66,1.691,1.597,1.552,1.622,1.661,1.656,1.642,1.636,1.653,1.702,1.793,1.918,2.059,2.217,2.38,2.547,2.72,2.902,3.106,3.361,3.6,3.775,3.981,4.237,4.511,4.792,5.081,5.371,5.665,5.941,6.2,6.473,6.76,7.046,7.34,7.66,7.988,8.345,8.704,9.048,9.414,9.844,10.354,10.923,11.535,12.21,12.938,13.681,14.511,15.411,16.343,17.367,18.422,19.437,20.502,21.469,22.321,23.391,24.761,26.329,27.816,29.076,30.229,31.445,32.823,34.28,35.648,36.864,38.019,39.201,40.35,41.523,42.771,43.767,44.571,45.422,46.072,46.624,47.363,48.027,48.739
0.118,0.11,0.105,0.098,0.083,0.069,0.066,0.074,0.076,0.07,0.062,0.057,0.056,0.053,0.05,0.047,0.044,0.043,0.042,0.042,0.041,0.042,0.045,0.047,0.062,0.088,0.115,0.142,0.165,0.181,0.191,0.2,0.237,0.283,0.303,0.313,0.332,0.358,0.382,0.402,0.416,0.44,0.469,0.49,0.477,0.434,0.403,0.385,0.373,0.364,0.362,0.367,0.378,0.39,0.404,0.42,0.439,0.461,0.488,0.52,0.556,0.597,0.65,0.716,0.792,0.87,0.944,1.014,1.093,1.182,1.238,1.186,1.135,1.18,1.243,1.276,1.274,1.264,1.262,1.278,1.317,1.391,1.49,1.602,1.728,1.857,1.99,2.128,2.275,2.438,2.641,2.833,2.975,3.143,3.35,3.571,3.799,4.035,4.271,4.511,4.738,4.952,5.178,5.415,5.654,5.899,6.165,6.438,6.735,7.035,7.323,7.63,7.992,8.419,8.896,9.409,9.975,10.585,11.21,11.909,12.665,13.45,14.314,15.206,16.067,16.973,17.798,18.531,19.448,20.616,21.952,23.223,24.308,25.308,26.366,27.56,28.82,30.012,31.082,32.102,33.145,34.162,35.205,36.318,37.221,37.959,38.737,39.342,39.867,40.553,41.175
0.09,0.083,0.077,0.074,0.069,0.059,0.049,0.047,0.052,0.054,0.049,0.044,0.04,0.039,0.038,0.035,0.033,0.031,0.03,0.03,0.029,0.029,0.03,0.032,0.045,0.069,0.092,0.112,0.132,0.148,0.158,0.165,0.196,0.236,0.253,0.261,0.274,0.293,0.311,0.327,0.34,0.359,0.38,0.397,0.384,0.342,0.312,0.291,0.278,0.27,0.264,0.262,0.266,0.275,0.284,0.294,0.306,0.321,0.338,0.358,0.381,0.408,0.439,0.479,0.528,0.585,0.644,0.699,0.752,0.811,0.858,0.837,0.814,0.842,0.884,0.933,0.959,0.959,0.954,0.954,0.967,0.998,1.055,1.132,1.219,1.317,1.418,1.522,1.63,1.745,1.873,2.031,2.183,2.296,2.429,2.593,2.768,2.95,3.136,3.325,3.519,3.701,3.874,4.058,4.251,4.445,4.645,4.861,5.085,5.327,5.572,5.811,6.064,6.362,6.713,7.105,7.527,7.992,8.495,9.011,9.586,10.21,10.861,11.576,12.317,13.035,13.79,14.482,15.103,15.874,16.852,17.971,19.038,19.957,20.811,21.715,22.73,23.803,24.828,25.755,26.638,27.542,28.43,29.346,30.325,31.127,31.791,32.489,33.044,33.533,34.158
0.067,0.062,0.057,0.053,0.051,0.047,0.04,0.033,0.032,0.036,0.037,0.034,0.03,0.028,0.027,0.026,0.024,0.023,0.022,0.021,0.02,0.02,0.02,0.021,0.032,0.053,0.072,0.089,0.103,0.117,0.128,0.134,0.161,0.196,0.209,0.215,0.226,0.239,0.252,0.264,0.273,0.29,0.307,0.319,0.306,0.269,0.24,0.219,0.205,0.196,0.19,0.187,0.186,0.189,0.195,0.202,0.209,0.218,0.229,0.242,0.256,0.274,0.293,0.316,0.345,0.381,0.422,0.465,0.505,0.544,0.572,0.559,0.556,0.588,0.614,0.646,0.684,0.704,0.705,0.702,0.703,0.714,0.739,0.782,0.841,0.907,0.981,1.058,1.137,1.22,1.308,1.406,1.528,1.644,1.732,1.835,1.962,2.097,2.239,2.385,2.533,2.684,2.828,2.965,3.111,3.264,3.418,3.578,3.75,3.928,4.122,4.32,4.512,4.717,4.957,5.24,5.555,5.894,6.269,6.676,7.092,7.558,8.063,8.591,9.172,9.775,10.361,10.978,11.55,12.063,12.699,13.502,14.42,15.302,16.069,16.783,17.538,18.386,19.288,20.154,20.937,21.688,22.46,23.226,24.017,24.86,25.558,26.143,26.759,27.258,27.703
0.05,0.045,0.041,0.038,0.035,0.034,0.032,0.027,0.022,0.021,0.024,0.025,0.023,0.02,0.019,0.018,0.018,0.016,0.015,0.014,0.014,0.014,0.014,0.014,0.022,0.038,0.055,0.069,0.081,0.091,0.099,0.105,0.13,0.16,0.171,0.175,0.184,0.195,0.204,0.212,0.218,0.231,0.246,0.255,0.241,0.208,0.183,0.164,0.15,0.141,0.135,0.131,0.129,0.128,0.13,0.135,0.14,0.145,0.152,0.159,0.168,0.179,0.191,0.205,0.221,0.242,0.267,0.297,0.327,0.356,0.372,0.359,0.358,0.39,0.418,0.438,0.462,0.489,0.503,0.505,0.504,0.506,0.515,0.534,0.566,0.609,0.658,0.713,0.77,0.829,0.891,0.956,1.03,1.121,1.208,1.275,1.353,1.448,1.552,1.659,1.77,1.883,1.998,2.109,2.216,2.328,2.447,2.567,2.692,2.825,2.965,3.116,3.272,3.424,3.586,3.776,3.998,4.245,4.513,4.809,5.129,5.457,5.826,6.227,6.646,7.108,7.588,8.056,8.552,9.011,9.428,9.941,10.587,11.326,12.041,12.666,13.251,13.869,14.568,15.311,16.023,16.672,17.3,17.951,18.599,19.268,19.979,20.573,21.079,21.611,22.049
0.036,0.033,0.03,0.027,0.025,0.024,0.023,0.021,0.018,0.015,0.014,0.016,0.017,0.015,0.013,0.012,0.012,0.012,0.011,0.01,0.009,0.009,0.009,0.009,0.015,0.028,0.041,0.052,0.062,0.07,0.075,0.08,0.102,0.128,0.138,0.141,0.148,0.157,0.164,0.169,0.173,0.183,0.194,0.201,0.189,0.16,0.139,0.122,0.11,0.1,0.094,0.09,0.088,0.087,0.086,0.088,0.091,0.094,0.098,0.103,0.108,0.114,0.121,0.13,0.14,0.151,0.165,0.183,0.203,0.224,0.236,0.225,0.221,0.244,0.27,0.29,0.304,0.321,0.34,0.351,0.353,0.353,0.355,0.361,0.375,0.398,0.429,0.464,0.504,0.546,0.589,0.634,0.681,0.735,0.801,0.865,0.914,0.971,1.042,1.117,1.197,1.28,1.364,1.45,1.533,1.613,1.698,1.788,1.879,1.972,2.075,2.181,2.297,2.416,2.533,2.658,2.803,2.974,3.164,3.37,3.597,3.843,4.097,4.381,4.691,5.017,5.375,5.747,6.114,6.502,6.863,7.192,7.596,8.105,8.688,9.253,9.75,10.218,10.717,11.278,11.874,12.447,12.976,13.492,14.029,14.564,15.116,15.7,16.196,16.624,17.072
0.026,0.023,0.021,0.019,0.018,0.016,0.015,0.014,0.013,0.011,0.01,0.009,0.01,0.011,0.01,0.009,0.008,0.008,0.007,0.007,0.006,0.006,0.006,0.006,0.012,0.021,0.031,0.04,0.048,0.054,0.058,0.061,0.078,0.1,0.109,0.111,0.116,0.123,0.129,0.133,0.135,0.142,0.15,0.155,0.145,0.122,0.104,0.09,0.08,0.072,0.066,0.062,0.059,0.058,0.057,0.056,0.057,0.06,0.062,0.065,0.068,0.071,0.076,0.081,0.086,0.093,0.1,0.11,0.122,0.135,0.144,0.137,0.133,0.146,0.164,0.182,0.195,0.205,0.217,0.23,0.238,0.24,0.24,0.242,0.247,0.256,0.273,0.294,0.319,0.347,0.376,0.406,0.438,0.471,0.509,0.556,0.602,0.637,0.678,0.729,0.783,0.84,0.899,0.96,1.023,1.083,1.142,1.204,1.27,1.337,1.406,1.48,1.56,1.646,1.734,1.822,1.916,2.024,2.151,2.293,2.447,2.616,2.801,2.992,3.206,3.439,3.684,3.954,4.237,4.515,4.809,5.086,5.34,5.651,6.041,6.489,6.923,7.309,7.676,8.067,8.505,8.97,9.422,9.844,10.258,10.688,11.117,11.56,12.03,12.433,12.784
0.019,0.016,0.015,0.013,0.012,0.011,0.01,0.01,0.009,0.009,0.007,0.006,0.006,0.007,0.007,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.008,0.016,0.024,0.031,0.037,0.041,0.045,0.047,0.059,0.076,0.083,0.085,0.089,0.094,0.099,0.102,0.103,0.108,0.113,0.117,0.11,0.091,0.077,0.065,0.057,0.05,0.045,0.042,0.039,0.038,0.037,0.036,0.036,0.037,0.038,0.04,0.041,0.043,0.046,0.049,0.052,0.055,0.06,0.065,0.071,0.079,0.084,0.08,0.078,0.085,0.095,0.107,0.119,0.128,0.134,0.142,0.152,0.157,0.158,0.159,0.16,0.164,0.17,0.181,0.196,0.213,0.232,0.251,0.272,0.294,0.317,0.343,0.375,0.406,0.431,0.459,0.495,0.532,0.572,0.613,0.656,0.7,0.743,0.784,0.828,0.875,0.922,0.972,1.026,1.083,1.145,1.209,1.272,1.34,1.419,1.511,1.614,1.725,1.848,1.982,2.122,2.278,2.447,2.627,2.825,3.033,3.239,3.456,3.661,3.852,4.085,4.375,4.708,5.034,5.326,5.606,5.902,6.234,6.59,6.938,7.266,7.588,7.923,8.257,8.602,8.97,9.287
0.013,0.012,0.01,0.009,0.008,0.007,0.007,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.005,0.011,0.018,0.023,0.027,0.031,0.033,0.035,0.044,0.055,0.061,0.063,0.066,0.07,0.073,0.075,0.076,0.079,0.083,0.086,0.08,0.067,0.056,0.047,0.04,0.035,0.031,0.028,0.026,0.024,0.023,0.023,0.022,0.022,0.023,0.024,0.025,0.026,0.027,0.029,0.03,0.032,0.035,0.038,0.041,0.045,0.047,0.045,0.044,0.048,0.054,0.06,0.068,0.075,0.081,0.085,0.091,0.097,0.1,0.101,0.102,0.103,0.105,0.109,0.117,0.126,0.137,0.15,0.163,0.177,0.191,0.206,0.223,0.245,0.266,0.282,0.301,0.325,0.35,0.377,0.405,0.434,0.464,0.493,0.522,0.552,0.584,0.617,0.651,0.689,0.728,0.771,0.816,0.861,0.908,0.964,1.028,1.1,1.179,1.265,1.359,1.458,1.568,1.688,1.816,1.956,2.104,2.251,2.406,2.555,2.693,2.862,3.073,3.313,3.551,3.765,3.971,4.189,4.434,4.698,4.958,5.205,5.448,5.699,5.953,6.215,6.492
0.028,0.023,0.019,0.017,0.015,0.012,0.011,0.01,0.008,0.007,0.007,0.007,0.007,0.006,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.005,0.009,0.016,0.025,0.034,0.04,0.045,0.05,0.057,0.069,0.08,0.088,0.095,0.102,0.108,0.111,0.115,0.12,0.125,0.128,0.128,0.119,0.106,0.092,0.08,0.068,0.058,0.05,0.045,0.04,0.037,0.034,0.033,0.031,0.03,0.03,0.031,0.032,0.034,0.036,0.037,0.039,0.042,0.045,0.048,0.052,0.054,0.051,0.048,0.053,0.059,0.065,0.073,0.083,0.094,0.103,0.111,0.119,0.127,0.134,0.14,0.143,0.146,0.149,0.154,0.161,0.171,0.186,0.202,0.219,0.238,0.26,0.282,0.307,0.337,0.367,0.396,0.426,0.458,0.495,0.536,0.58,0.626,0.672,0.72,0.769,0.819,0.871,0.925,0.982,1.044,1.109,1.18,1.255,1.333,1.414,1.503,1.603,1.716,1.841,1.981,2.135,2.301,2.482,2.683,2.899,3.134,3.388,3.652,3.933,4.22,4.506,4.812,5.159,5.559,5.99,6.428,6.861,7.305,7.781,8.29,8.822,9.36,9.898,10.444,11,11.568
