"age","year","Sex","fx","px"
21,2082,"Female",0.081738,0.999668
21,2083,"Female",0.080578,0.99967373
21,2084,"Female",0.079356,0.99967929
21,2085,"Female",0.078116,0.99968422
21,2086,"Female",0.076874,0.99968917
21,2087,"Female",0.075561,0.99969453
21,2088,"Female",0.074393,0.99969994
21,2089,"Female",0.073146,0.9997048
21,2090,"Female",0.071884,0.99970957
21,2091,"Female",0.070609,0.99971429
21,2092,"Female",0.069287,0.99971909
21,2093,"Female",0.06799,0.9997241
21,2094,"Female",0.06668,0.99972883
21,2095,"Female",0.065391,0.99973339
21,2096,"Female",0.064074,0.99973776
21,2097,"Female",0.062713,0.99974194
21,2098,"Female",0.061461,0.99974647
21,2099,"Female",0.060121,0.9997509
21,2100,"Female",0.058777,0.99975521
22,2024,"Female",0.12539,0.99919675
22,2025,"Female",0.124408,0.99920795
22,2026,"Female",0.123469,0.99921882
22,2027,"Female",0.1224,0.99922948
22,2028,"Female",0.121562,0.99924017
22,2029,"Female",0.120973,0.9992513
22,2030,"Female",0.120504,0.99926202
22,2031,"Female",0.119928,0.99927209
22,2032,"Female",0.119374,0.99928229
22,2033,"Female",0.118913,0.99929189
22,2034,"Female",0.118307,0.9993015
22,2035,"Female",0.117814,0.99931199
22,2036,"Female",0.117313,0.99932143
22,2037,"Female",0.116764,0.99933108
22,2038,"Female",0.116304,0.99934036
22,2039,"Female",0.115734,0.99934945
22,2040,"Female",0.115058,0.9993581
22,2041,"Female",0.114512,0.99936701
22,2042,"Female",0.113964,0.9993758
22,2043,"Female",0.113456,0.99938383
22,2044,"Female",0.113008,0.99939244
22,2045,"Female",0.11256,0.99940029
22,2046,"Female",0.112148,0.9994082
22,2047,"Female",0.111666,0.99941652
22,2048,"Female",0.111399,0.9994245
22,2049,"Female",0.111001,0.99943273
22,2050,"Female",0.110522,0.99944031
22,2051,"Female",0.110144,0.99944802
22,2052,"Female",0.10972,0.99945556
22,2053,"Female",0.109255,0.99946388
22,2054,"Female",0.10872,0.99947127
22,2055,"Female",0.10819,0.99947888
22,2056,"Female",0.107676,0.99948673
22,2057,"Female",0.107124,0.99949437
22,2058,"Female",0.106443,0.99950205
22,2059,"Female",0.105909,0.99951019
22,2060,"Female",0.105435,0.99951761
22,2061,"Female",0.104868,0.9995251
22,2062,"Female",0.104268,0.99953302
22,2063,"Female",0.10374,0.99954072
22,2064,"Female",0.103219,0.99954846
22,2065,"Female",0.102531,0.9995558
22,2066,"Female",0.101838,0.9995633
22,2067,"Female",0.101085,0.99957023
22,2068,"Female",0.100293,0.99957707
22,2069,"Female",0.099465,0.9995839
22,2070,"Female",0.098663,0.99959054
22,2071,"Female",0.097866,0.99959721
22,2072,"Female",0.09713,0.99960346
22,2073,"Female",0.096449,0.99960984
22,2074,"Female",0.09559,0.99961635
22,2075,"Female",0.094836,0.99962264
22,2076,"Female",0.094015,0.99962866
22,2077,"Female",0.093205,0.99963489
22,2078,"Female",0.092341,0.99964096
22,2079,"Female",0.09138,0.99964664
22,2080,"Female",0.090491,0.99965257
22,2081,"Female",0.089642,0.99965814
22,2082,"Female",0.088607,0.99966362
22,2083,"Female",0.087627,0.99966926
22,2084,"Female",0.086579,0.99967473
22,2085,"Female",0.085509,0.99967958
22,2086,"Female",0.084434,0.99968444
22,2087,"Female",0.083278,0.99968973
22,2088,"Female",0.082278,0.99969507
22,2089,"Female",0.08119,0.99969986
22,2090,"Female",0.08008,0.99970459
22,2091,"Female",0.078951,0.99970925
22,2092,"Female",0.077767,0.99971401
22,2093,"Female",0.076606,0.99971897
22,2094,"Female",0.075424,0.99972366
22,2095,"Female",0.074261,0.99972818
22,2096,"Female",0.07306,0.9997325
22,2097,"Female",0.071804,0.99973665
22,2098,"Female",0.070665,0.99974116
22,2099,"Female",0.069419,0.99974557
22,2100,"Female",0.068161,0.99974985
23,2024,"Female",0.124122,0.99920168
23,2025,"Female",0.123059,0.99921233
23,2026,"Female",0.12205,0.99922266
23,2027,"Female",0.120921,0.99923281
23,2028,"Female",0.120028,0.99924301
23,2029,"Female",0.11939,0.99925366
23,2030,"Female",0.118879,0.99926392
23,2031,"Female",0.11827,0.99927355
23,2032,"Female",0.117691,0.99928332
23,2033,"Female",0.117211,0.99929252
23,2034,"Female",0.116596,0.99930173
23,2035,"Female",0.1161,0.99931184
23,2036,"Female",0.115603,0.99932091
23,2037,"Female",0.115066,0.9993302
23,2038,"Female",0.114625,0.99933917
23,2039,"Female",0.114082,0.99934794
23,2040,"Female",0.113442,0.99935627
23,2041,"Female",0.112937,0.99936489
23,2042,"Female",0.112437,0.99937337
23,2043,"Female",0.111983,0.99938113
23,2044,"Female",0.111594,0.99938946
23,2045,"Female",0.111214,0.99939703
23,2046,"Female",0.110874,0.99940471
23,2047,"Female",0.110472,0.99941277
23,2048,"Female",0.110289,0.99942051
23,2049,"Female",0.109984,0.99942849
23,2050,"Female",0.109604,0.99943588
23,2051,"Female",0.109332,0.99944337
23,2052,"Female",0.109019,0.9994507
23,2053,"Female",0.108672,0.99945881
23,2054,"Female",0.108261,0.99946602
23,2055,"Female",0.107862,0.99947344
23,2056,"Female",0.107484,0.99948117
23,2057,"Female",0.107073,0.99948873
23,2058,"Female",0.10654,0.9994963
23,2059,"Female",0.106159,0.99950434
23,2060,"Female",0.105844,0.99951167
23,2061,"Female",0.10544,0.99951907
23,2062,"Female",0.105009,0.99952689
23,2063,"Female",0.104655,0.99953451
23,2064,"Female",0.104314,0.99954216
23,2065,"Female",0.103809,0.99954941
23,2066,"Female",0.103303,0.99955685
23,2067,"Female",0.102741,0.9995637
23,2068,"Female",0.102143,0.99957049
23,2069,"Female",0.101512,0.99957725
23,2070,"Female",0.100912,0.99958384
23,2071,"Female",0.10032,0.99959045
23,2072,"Female",0.099794,0.99959667
23,2073,"Female",0.099328,0.999603
23,2074,"Female",0.098683,0.99960947
23,2075,"Female",0.098148,0.99961573
23,2076,"Female",0.097547,0.99962172
23,2077,"Female",0.096961,0.99962791
23,2078,"Female",0.096321,0.99963396
23,2079,"Female",0.095582,0.99963962
23,2080,"Female",0.094919,0.99964554
23,2081,"Female",0.094301,0.99965109
23,2082,"Female",0.093489,0.99965656
23,2083,"Female",0.092735,0.99966218
23,2084,"Female",0.09191,0.99966764
23,2085,"Female",0.091061,0.99967249
23,2086,"Female",0.090207,0.99967734
23,2087,"Female",0.089266,0.99968262
23,2088,"Female",0.088492,0.99968797
23,2089,"Female",0.087621,0.99969276
23,2090,"Female",0.086726,0.99969751
23,2091,"Female",0.08581,0.99970218
23,2092,"Female",0.084831,0.99970694
23,2093,"Female",0.083875,0.99971193
23,2094,"Female",0.082893,0.99971663
23,2095,"Female",0.081929,0.99972117
23,2096,"Female",0.080921,0.99972551
23,2097,"Female",0.079846,0.99972968
23,2098,"Female",0.078899,0.99973421
23,2099,"Female",0.077828,0.99973866
23,2100,"Female",0.076738,0.99974297
24,2024,"Female",0.121474,0.9991929
24,2025,"Female",0.120323,0.99920327
24,2026,"Female",0.119234,0.99921329
24,2027,"Female",0.118038,0.99922317
24,2028,"Female",0.117081,0.99923311
24,2029,"Female",0.116383,0.99924354
24,2030,"Female",0.115816,0.99925357
24,2031,"Female",0.115162,0.99926298
24,2032,"Female",0.114545,0.99927254
24,2033,"Female",0.114033,0.99928153
24,2034,"Female",0.113397,0.99929056
24,2035,"Female",0.112886,0.9993005
24,2036,"Female",0.112381,0.99930941
24,2037,"Female",0.111844,0.99931855
24,2038,"Female",0.111409,0.9993274
24,2039,"Female",0.110882,0.99933603
24,2040,"Female",0.110267,0.99934422
24,2041,"Female",0.109791,0.99935275
24,2042,"Female",0.109327,0.99936112
24,2043,"Female",0.108914,0.99936878
24,2044,"Female",0.108573,0.99937701
24,2045,"Female",0.108245,0.99938446
24,2046,"Female",0.107965,0.99939208
24,2047,"Female",0.107631,0.99940006
24,2048,"Female",0.107517,0.99940772
24,2049,"Female",0.10729,0.99941563
24,2050,"Female",0.106998,0.99942299
24,2051,"Female",0.106817,0.99943041
24,2052,"Female",0.106603,0.9994377
24,2053,"Female",0.106363,0.99944578
24,2054,"Female",0.106066,0.99945295
24,2055,"Female",0.105787,0.99946033
24,2056,"Female",0.105535,0.99946811
24,2057,"Female",0.105257,0.99947574
24,2058,"Female",0.104865,0.99948337
24,2059,"Female",0.104628,0.99949147
24,2060,"Female",0.104462,0.99949886
24,2061,"Female",0.104216,0.99950632
24,2062,"Female",0.103948,0.99951421
24,2063,"Female",0.103763,0.99952189
24,2064,"Female",0.103596,0.99952961
24,2065,"Female",0.103273,0.99953693
24,2066,"Female",0.102953,0.99954444
24,2067,"Female",0.102583,0.99955136
24,2068,"Female",0.102183,0.99955823
24,2069,"Female",0.101754,0.99956506
24,2070,"Female",0.101361,0.99957173
24,2071,"Female",0.10098,0.99957842
24,2072,"Female",0.100671,0.99958472
24,2073,"Female",0.100429,0.99959113
24,2074,"Female",0.100008,0.99959768
24,2075,"Female",0.099705,0.99960404
24,2076,"Female",0.099339,0.9996101
24,2077,"Female",0.098992,0.99961639
24,2078,"Female",0.098595,0.99962253
24,2079,"Female",0.0981,0.99962827
24,2080,"Female",0.097686,0.9996343
24,2081,"Female",0.097322,0.99963994
24,2082,"Female",0.096761,0.99964549
24,2083,"Female",0.096264,0.99965121
24,2084,"Female",0.095695,0.99965677
24,2085,"Female",0.095103,0.9996617
24,2086,"Female",0.094508,0.99966663
24,2087,"Female",0.093822,0.99967201
24,2088,"Female",0.093315,0.99967747
24,2089,"Female",0.092707,0.99968235
24,2090,"Female",0.092075,0.99968719
24,2091,"Female",0.091421,0.99969195
24,2092,"Female",0.090701,0.99969681
24,2093,"Female",0.090004,0.99970191
24,2094,"Female",0.08928,0.99970671
24,2095,"Female",0.088575,0.99971135
24,2096,"Female",0.087821,0.99971579
24,2097,"Female",0.086995,0.99972005
24,2098,"Female",0.086305,0.99972469
24,2099,"Female",0.085479,0.99972924
24,2100,"Female",0.08463,0.99973366
25,2024,"Female",0.117807,0.9991695
25,2025,"Female",0.116567,0.99917981
25,2026,"Female",0.115397,0.99918977
25,2027,"Female",0.114133,0.99919962
25,2028,"Female",0.11311,0.99920955
25,2029,"Female",0.112347,0.99921998
25,2030,"Female",0.111718,0.99923002
25,2031,"Female",0.111014,0.99923943
25,2032,"Female",0.110354,0.99924901
25,2033,"Female",0.109803,0.999258
25,2034,"Female",0.109141,0.99926705
25,2035,"Female",0.108606,0.99927705
25,2036,"Female",0.108085,0.99928599
25,2037,"Female",0.107541,0.99929519
25,2038,"Female",0.107102,0.99930413
25,2039,"Female",0.106582,0.99931281
25,2040,"Female",0.105984,0.99932105
25,2041,"Female",0.105528,0.99932968
25,2042,"Female",0.10509,0.99933811
25,2043,"Female",0.104708,0.99934587
25,2044,"Female",0.104401,0.99935418
25,2045,"Female",0.104115,0.99936169
25,2046,"Female",0.103881,0.99936942
25,2047,"Female",0.103601,0.99937749
25,2048,"Female",0.103541,0.99938524
25,2049,"Female",0.103379,0.99939326
25,2050,"Female",0.10316,0.99940075
25,2051,"Female",0.103055,0.99940827
25,2052,"Female",0.102925,0.99941567
25,2053,"Female",0.102776,0.99942389
25,2054,"Female",0.102579,0.99943119
25,2055,"Female",0.102405,0.9994387
25,2056,"Female",0.102264,0.9994467
25,2057,"Female",0.102105,0.99945457
25,2058,"Female",0.10184,0.99946242
25,2059,"Female",0.101733,0.99947076
25,2060,"Female",0.101701,0.99947837
25,2061,"Female",0.101597,0.99948606
25,2062,"Female",0.101479,0.99949417
25,2063,"Female",0.101448,0.99950209
25,2064,"Female",0.101441,0.99951004
25,2065,"Female",0.101287,0.99951758
25,2066,"Female",0.101143,0.99952533
25,2067,"Female",0.100955,0.99953246
25,2068,"Female",0.100743,0.99953955
25,2069,"Female",0.100509,0.9995466
25,2070,"Female",0.100315,0.99955349
25,2071,"Female",0.10014,0.99956039
25,2072,"Female",0.100041,0.99956691
25,2073,"Female",0.100014,0.99957353
25,2074,"Female",0.099816,0.9995803
25,2075,"Female",0.09974,0.99958688
25,2076,"Female",0.099607,0.99959316
25,2077,"Female",0.099499,0.99959966
25,2078,"Female",0.099346,0.99960602
25,2079,"Female",0.099099,0.99961197
25,2080,"Female",0.09894,0.99961821
25,2081,"Female",0.098836,0.99962405
25,2082,"Female",0.098537,0.99962981
25,2083,"Female",0.098307,0.99963574
25,2084,"Female",0.098008,0.9996415
25,2085,"Female",0.097691,0.99964662
25,2086,"Female",0.097373,0.99965173
25,2087,"Female",0.096966,0.99965732
25,2088,"Female",0.096747,0.99966299
25,2089,"Female",0.096427,0.99966806
25,2090,"Female",0.096086,0.99967309
25,2091,"Female",0.095725,0.99967803
25,2092,"Female",0.095297,0.99968309
25,2093,"Female",0.094896,0.99968839
25,2094,"Female",0.09447,0.99969339
25,2095,"Female",0.094066,0.99969822
25,2096,"Female",0.093611,0.99970284
25,2097,"Female",0.093081,0.99970727
25,2098,"Female",0.092699,0.99971211
25,2099,"Female",0.092172,0.99971684
25,2100,"Female",0.09162,0.99972144
26,2024,"Female",0.113269,0.99913516
26,2025,"Female",0.111946,0.99914577
26,2026,"Female",0.110701,0.999156
26,2027,"Female",0.109375,0.99916612
26,2028,"Female",0.108291,0.99917634
26,2029,"Female",0.107463,0.99918709
26,2030,"Female",0.106773,0.99919743
26,2031,"Female",0.106019,0.99920712
26,2032,"Female",0.105315,0.99921699
26,2033,"Female",0.104723,0.99922627
26,2034,"Female",0.104034,0.99923559
26,2035,"Female",0.103472,0.99924592
26,2036,"Female",0.102932,0.99925514
26,2037,"Female",0.102377,0.99926463
26,2038,"Female",0.101929,0.99927388
26,2039,"Female",0.101411,0.99928284
26,2040,"Female",0.100827,0.99929136
26,2041,"Female",0.100384,0.99930029
26,2042,"Female",0.099964,0.99930901
26,2043,"Female",0.099605,0.99931704
26,2044,"Female",0.099324,0.99932564
26,2045,"Female",0.09907,0.99933341
26,2046,"Female",0.098871,0.99934142
26,2047,"Female",0.098636,0.99934978
26,2048,"Female",0.098616,0.99935781
26,2049,"Female",0.098505,0.99936612
26,2050,"Female",0.098346,0.99937389
26,2051,"Female",0.098303,0.9993817
26,2052,"Female",0.098243,0.99938937
26,2053,"Female",0.09817,0.99939791
26,2054,"Female",0.098059,0.99940548
26,2055,"Female",0.097976,0.99941328
26,2056,"Female",0.09793,0.99942163
26,2057,"Female",0.097873,0.99942984
26,2058,"Female",0.097722,0.99943803
26,2059,"Female",0.097729,0.99944673
26,2060,"Female",0.097814,0.99945464
26,2061,"Female",0.097836,0.99946264
26,2062,"Female",0.09785,0.99947107
26,2063,"Female",0.097955,0.99947929
26,2064,"Female",0.098091,0.99948755
26,2065,"Female",0.098091,0.99949539
26,2066,"Female",0.098106,0.99950345
26,2067,"Female",0.098086,0.99951086
26,2068,"Female",0.098048,0.99951826
26,2069,"Female",0.097994,0.99952559
26,2070,"Female",0.097987,0.99953276
26,2071,"Female",0.098003,0.99953995
26,2072,"Female",0.098101,0.99954674
26,2073,"Female",0.098276,0.99955364
26,2074,"Female",0.098289,0.9995607
26,2075,"Female",0.098429,0.99956755
26,2076,"Female",0.09852,0.99957409
26,2077,"Female",0.098642,0.99958088
26,2078,"Female",0.098725,0.99958751
26,2079,"Female",0.098722,0.99959372
26,2080,"Female",0.098811,0.99960023
26,2081,"Female",0.098964,0.99960633
26,2082,"Female",0.098926,0.99961234
26,2083,"Female",0.098964,0.99961854
26,2084,"Female",0.098938,0.99962455
26,2085,"Female",0.0989,0.9996299
26,2086,"Female",0.098867,0.99963524
26,2087,"Female",0.098748,0.99964109
26,2088,"Female",0.098826,0.99964701
26,2089,"Female",0.098808,0.99965231
26,2090,"Female",0.098772,0.99965756
26,2091,"Female",0.098722,0.99966273
26,2092,"Female",0.098608,0.99966802
26,2093,"Female",0.098527,0.99967357
26,2094,"Female",0.098424,0.9996788
26,2095,"Female",0.098348,0.99968386
26,2096,"Female",0.098226,0.99968869
26,2097,"Female",0.098027,0.99969334
26,2098,"Female",0.097989,0.9996984
26,2099,"Female",0.097803,0.99970335
26,2100,"Female",0.097593,0.99970817
27,2024,"Female",0.108673,0.99909199
27,2025,"Female",0.107292,0.99910303
27,2026,"Female",0.105994,0.99911366
27,2027,"Female",0.104628,0.99912421
27,2028,"Female",0.103501,0.99913484
27,2029,"Female",0.102627,0.99914605
27,2030,"Female",0.101892,0.99915683
27,2031,"Female",0.101103,0.99916693
27,2032,"Female",0.100368,0.99917722
27,2033,"Female",0.099747,0.99918688
27,2034,"Female",0.099039,0.9991966
27,2035,"Female",0.09846,0.99920738
27,2036,"Female",0.097908,0.999217
27,2037,"Female",0.097348,0.99922691
27,2038,"Female",0.096895,0.99923659
27,2039,"Female",0.096381,0.99924594
27,2040,"Female",0.095811,0.99925483
27,2041,"Female",0.09538,0.99926419
27,2042,"Female",0.094978,0.9992733
27,2043,"Female",0.094639,0.99928171
27,2044,"Female",0.094379,0.99929071
27,2045,"Female",0.09415,0.99929883
27,2046,"Female",0.093979,0.99930722
27,2047,"Female",0.093779,0.99931597
27,2048,"Female",0.09379,0.99932438
27,2049,"Female",0.093719,0.99933309
27,2050,"Female",0.093609,0.99934124
27,2051,"Female",0.093613,0.99934942
27,2052,"Female",0.093607,0.99935746
27,2053,"Female",0.093595,0.99936642
27,2054,"Female",0.093551,0.99937436
27,2055,"Female",0.093539,0.99938254
27,2056,"Female",0.093569,0.99939134
27,2057,"Female",0.093593,0.99939999
27,2058,"Female",0.093533,0.99940863
27,2059,"Female",0.093629,0.99941779
27,2060,"Female",0.093805,0.9994261
27,2061,"Female",0.093927,0.9994345
27,2062,"Female",0.094048,0.99944334
27,2063,"Female",0.094262,0.99945196
27,2064,"Female",0.09451,0.99946064
27,2065,"Female",0.094634,0.99946886
27,2066,"Female",0.094778,0.99947732
27,2067,"Female",0.094894,0.9994851
27,2068,"Female",0.094998,0.99949288
27,2069,"Female",0.095093,0.99950059
27,2070,"Female",0.095238,0.99950811
27,2071,"Female",0.095412,0.99951567
27,2072,"Female",0.095671,0.99952282
27,2073,"Female",0.096012,0.99953007
27,2074,"Female",0.096201,0.9995375
27,2075,"Female",0.096521,0.9995447
27,2076,"Female",0.096798,0.99955158
27,2077,"Female",0.097112,0.99955873
27,2078,"Female",0.097395,0.99956571
27,2079,"Female",0.097599,0.99957224
27,2080,"Female",0.097901,0.9995791
27,2081,"Female",0.098272,0.99958552
27,2082,"Female",0.09846,0.99959186
27,2083,"Female",0.098731,0.99959838
27,2084,"Female",0.098943,0.99960472
27,2085,"Female",0.099149,0.99961036
27,2086,"Female",0.099367,0.99961599
27,2087,"Female",0.099505,0.99962215
27,2088,"Female",0.099847,0.9996284
27,2089,"Female",0.100098,0.99963399
27,2090,"Female",0.100339,0.99963952
27,2091,"Female",0.10057,0.99964497
27,2092,"Female",0.100743,0.99965055
27,2093,"Female",0.100956,0.99965641
27,2094,"Female",0.101152,0.99966193
27,2095,"Female",0.101383,0.99966726
27,2096,"Female",0.101571,0.99967237
27,2097,"Female",0.101687,0.99967727
27,2098,"Female",0.101975,0.99968261
27,2099,"Female",0.102114,0.99968782
27,2100,"Female",0.102236,0.99969291
28,2024,"Female",0.104088,0.99904261
28,2025,"Female",0.102676,0.99905417
28,2026,"Female",0.10135,0.9990653
28,2027,"Female",0.099966,0.99907634
28,2028,"Female",0.098818,0.99908749
28,2029,"Female",0.097917,0.99909923
28,2030,"Female",0.097155,0.99911053
28,2031,"Female",0.096348,0.99912112
28,2032,"Female",0.095598,0.99913191
28,2033,"Female",0.094961,0.99914205
28,2034,"Female",0.094248,0.99915224
28,2035,"Female",0.093661,0.99916356
28,2036,"Female",0.093106,0.99917366
28,2037,"Female",0.092548,0.99918406
28,2038,"Female",0.092097,0.99919424
28,2039,"Female",0.091593,0.99920406
28,2040,"Female",0.091039,0.99921338
28,2041,"Female",0.090624,0.99922324
28,2042,"Female",0.09024,0.99923282
28,2043,"Female",0.08992,0.99924168
28,2044,"Female",0.08968,0.99925114
28,2045,"Female",0.089474,0.99925968
28,2046,"Female",0.089328,0.99926853
28,2047,"Female",0.089158,0.99927774
28,2048,"Female",0.089193,0.99928659
28,2049,"Female",0.089155,0.99929576
28,2050,"Female",0.089084,0.99930436
28,2051,"Female",0.089127,0.99931298
28,2052,"Female",0.089163,0.99932144
28,2053,"Female",0.089199,0.99933089
28,2054,"Female",0.089208,0.99933926
28,2055,"Female",0.089254,0.99934789
28,2056,"Female",0.089343,0.9993572
28,2057,"Female",0.089431,0.99936638
28,2058,"Female",0.089443,0.99937552
28,2059,"Female",0.089609,0.99938522
28,2060,"Female",0.089857,0.99939399
28,2061,"Female",0.090057,0.99940285
28,2062,"Female",0.090262,0.99941217
28,2063,"Female",0.090559,0.99942126
28,2064,"Female",0.090896,0.99943041
28,2065,"Female",0.091117,0.99943909
28,2066,"Female",0.091364,0.999448
28,2067,"Female",0.091588,0.99945622
28,2068,"Female",0.091805,0.99946443
28,2069,"Female",0.092019,0.99947257
28,2070,"Female",0.092286,0.9994805
28,2071,"Female",0.092586,0.99948849
28,2072,"Female",0.092975,0.99949605
28,2073,"Female",0.093448,0.99950371
28,2074,"Female",0.093779,0.99951156
28,2075,"Female",0.094243,0.99951916
