"1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
0.263,0.237,0.244,0.243,0.225,0.206,0.195,0.192,0.187,0.178,0.171,0.168,0.169,0.172,0.175,0.181,0.191,0.206,0.223,0.236,0.245,0.259,0.283,0.3,0.318,0.344,0.366,0.387,0.408,0.427,0.443,0.459,0.516,0.598,0.65,0.683,0.723,0.777,0.828,0.876,0.919,0.978,1.042,1.093,1.095,1.054,1.034,1.03,1.031,1.038,1.055,1.083,1.123,1.171,1.222,1.287,1.365,1.466,1.597,1.754,1.917,2.051,2.147,2.244,2.369,2.499,2.596,2.659,2.732,2.83,2.846,2.654,2.549,2.651,2.771,2.904,3.055,3.224,3.405,3.596,3.765,3.921,4.084,4.266,4.465,4.742,5.04,5.25,5.51,5.853,6.191,6.509,6.8,7.049,7.269,7.439,7.577,7.744,7.96,8.211,8.508,8.866,9.265,9.72,10.184,10.626,11.085,11.611,12.226,12.909,13.649,14.489,15.417,16.384,17.471,18.622,19.788,21.067,22.39,23.692,25.093,26.346,27.444,28.788,30.425,32.263,34.013,35.526,36.91,38.367,40.002,41.69,43.299,44.774,46.164,47.583,48.984,50.414,51.919,53.115,54.038,54.996,55.736,56.399,57.334,58.185,59.089,60.341,61.786,63.338,64.622
0.241,0.199,0.179,0.184,0.184,0.171,0.156,0.148,0.145,0.141,0.135,0.13,0.127,0.127,0.13,0.133,0.137,0.144,0.156,0.169,0.178,0.185,0.196,0.214,0.242,0.274,0.296,0.314,0.333,0.349,0.361,0.371,0.417,0.486,0.529,0.56,0.594,0.633,0.673,0.712,0.747,0.794,0.845,0.89,0.89,0.846,0.815,0.8,0.798,0.799,0.806,0.82,0.843,0.875,0.913,0.954,1.004,1.067,1.147,1.252,1.377,1.506,1.614,1.692,1.771,1.871,1.976,2.055,2.107,2.167,2.174,1.999,1.911,2.021,2.12,2.224,2.333,2.458,2.596,2.744,2.902,3.042,3.171,3.306,3.457,3.622,3.85,4.097,4.273,4.489,4.773,5.055,5.321,5.564,5.775,5.961,6.107,6.228,6.372,6.559,6.774,7.027,7.332,7.673,8.059,8.454,8.831,9.225,9.675,10.202,10.787,11.422,12.142,12.938,13.77,14.705,15.696,16.703,17.808,18.953,20.082,21.3,22.395,23.361,24.543,25.979,27.589,29.128,30.47,31.703,33.004,34.462,35.968,37.41,38.74,39.998,41.281,42.554,43.861,45.234,46.343,47.215,48.123,48.841,49.493,50.382,51.197,52.063,53.237,54.585,56.032
0.207,0.179,0.148,0.133,0.137,0.137,0.127,0.116,0.11,0.108,0.105,0.1,0.096,0.094,0.094,0.096,0.098,0.101,0.107,0.116,0.125,0.132,0.137,0.145,0.173,0.211,0.237,0.255,0.27,0.285,0.295,0.302,0.342,0.399,0.431,0.455,0.486,0.52,0.548,0.578,0.605,0.644,0.685,0.72,0.716,0.674,0.641,0.619,0.608,0.606,0.609,0.615,0.626,0.644,0.669,0.699,0.731,0.771,0.821,0.884,0.965,1.062,1.163,1.248,1.31,1.373,1.452,1.535,1.598,1.641,1.622,1.464,1.387,1.484,1.587,1.672,1.755,1.843,1.944,2.055,2.175,2.303,2.416,2.521,2.632,2.755,2.89,3.075,3.276,3.42,3.596,3.829,4.059,4.277,4.478,4.653,4.809,4.933,5.037,5.16,5.317,5.498,5.71,5.966,6.252,6.574,6.906,7.223,7.555,7.936,8.38,8.874,9.41,10.019,10.693,11.396,12.188,13.028,13.886,14.826,15.802,16.768,17.811,18.755,19.595,20.619,21.86,23.252,24.588,25.761,26.846,27.991,29.272,30.599,31.875,33.056,34.176,35.324,36.469,37.647,38.886,39.9,40.715,41.563,42.248,42.874,43.706,44.479,45.296,46.384,47.629
0.158,0.151,0.131,0.108,0.097,0.1,0.1,0.093,0.085,0.08,0.079,0.076,0.073,0.07,0.068,0.069,0.07,0.071,0.074,0.078,0.084,0.091,0.096,0.1,0.118,0.154,0.184,0.204,0.219,0.231,0.239,0.246,0.282,0.331,0.354,0.37,0.395,0.425,0.449,0.471,0.491,0.522,0.555,0.582,0.573,0.532,0.5,0.477,0.461,0.453,0.453,0.455,0.46,0.47,0.483,0.502,0.525,0.55,0.581,0.619,0.667,0.729,0.804,0.881,0.946,0.995,1.044,1.105,1.17,1.22,1.195,1.047,0.978,1.054,1.143,1.226,1.293,1.359,1.429,1.508,1.597,1.692,1.793,1.884,1.968,2.056,2.155,2.262,2.41,2.571,2.687,2.829,3.015,3.2,3.376,3.539,3.681,3.809,3.912,3.999,4.102,4.232,4.383,4.558,4.768,5.003,5.268,5.54,5.803,6.08,6.396,6.764,7.174,7.62,8.126,8.685,9.271,9.931,10.633,11.35,12.136,12.954,13.768,14.648,15.448,16.168,17.043,18.099,19.284,20.425,21.436,22.375,23.367,24.477,25.628,26.737,27.768,28.755,29.768,30.785,31.831,32.933,33.848,34.598,35.377,36.017,36.608,37.377,38.097,38.857,39.853
0.113,0.113,0.108,0.094,0.078,0.07,0.072,0.071,0.066,0.061,0.057,0.056,0.055,0.052,0.05,0.049,0.049,0.05,0.051,0.052,0.055,0.06,0.065,0.069,0.083,0.111,0.139,0.162,0.177,0.188,0.194,0.2,0.233,0.276,0.295,0.304,0.322,0.346,0.368,0.385,0.398,0.423,0.45,0.471,0.459,0.416,0.387,0.365,0.348,0.336,0.331,0.331,0.333,0.337,0.344,0.354,0.369,0.386,0.406,0.429,0.458,0.493,0.54,0.596,0.654,0.704,0.74,0.778,0.825,0.874,0.863,0.738,0.67,0.726,0.794,0.864,0.929,0.981,1.032,1.085,1.147,1.216,1.29,1.369,1.44,1.505,1.575,1.652,1.736,1.853,1.977,2.068,2.18,2.327,2.474,2.612,2.741,2.856,2.958,3.042,3.114,3.199,3.305,3.426,3.568,3.737,3.926,4.14,4.361,4.574,4.8,5.058,5.359,5.692,6.056,6.468,6.925,7.404,7.944,8.519,9.107,9.755,10.429,11.102,11.832,12.501,13.107,13.84,14.723,15.715,16.675,17.53,18.33,19.175,20.12,21.101,22.049,22.937,23.792,24.675,25.562,26.477,27.444,28.259,28.936,29.637,30.223,30.77,31.47,32.129,32.827
0.078,0.079,0.079,0.075,0.065,0.054,0.049,0.05,0.05,0.046,0.042,0.04,0.039,0.038,0.036,0.035,0.034,0.034,0.035,0.036,0.037,0.039,0.042,0.045,0.059,0.083,0.106,0.127,0.144,0.154,0.16,0.164,0.193,0.231,0.245,0.251,0.264,0.283,0.299,0.315,0.325,0.343,0.365,0.381,0.367,0.326,0.296,0.276,0.26,0.248,0.24,0.237,0.237,0.239,0.242,0.247,0.255,0.266,0.279,0.293,0.31,0.331,0.357,0.391,0.432,0.476,0.512,0.539,0.567,0.602,0.599,0.509,0.453,0.485,0.535,0.588,0.64,0.689,0.728,0.767,0.808,0.855,0.907,0.963,1.023,1.077,1.127,1.181,1.24,1.305,1.394,1.49,1.56,1.647,1.76,1.872,1.98,2.08,2.169,2.25,2.317,2.375,2.442,2.527,2.624,2.736,2.87,3.019,3.188,3.364,3.535,3.715,3.921,4.161,4.428,4.718,5.048,5.414,5.798,6.231,6.693,7.168,7.689,8.235,8.783,9.377,9.925,10.426,11.03,11.755,12.57,13.363,14.073,14.742,15.45,16.239,17.058,17.855,18.608,19.337,20.092,20.854,21.642,22.476,23.186,23.785,24.405,24.932,25.429,26.053,26.648
0.054,0.053,0.054,0.054,0.052,0.045,0.037,0.033,0.034,0.034,0.032,0.029,0.027,0.027,0.026,0.025,0.024,0.023,0.023,0.024,0.024,0.025,0.026,0.029,0.042,0.065,0.084,0.101,0.115,0.127,0.133,0.136,0.16,0.192,0.204,0.208,0.218,0.232,0.244,0.255,0.263,0.279,0.295,0.307,0.293,0.254,0.226,0.206,0.191,0.181,0.173,0.168,0.166,0.166,0.168,0.17,0.173,0.179,0.187,0.196,0.207,0.219,0.234,0.253,0.277,0.307,0.338,0.364,0.384,0.405,0.4,0.338,0.3,0.319,0.349,0.386,0.425,0.464,0.499,0.529,0.558,0.588,0.623,0.661,0.703,0.747,0.788,0.826,0.866,0.91,0.959,1.025,1.097,1.151,1.216,1.301,1.385,1.467,1.544,1.611,1.674,1.726,1.772,1.825,1.891,1.966,2.053,2.156,2.272,2.402,2.539,2.673,2.814,2.975,3.163,3.372,3.599,3.857,4.143,4.445,4.785,5.149,5.523,5.936,6.369,6.806,7.281,7.721,8.127,8.614,9.198,9.854,10.495,11.073,11.622,12.202,12.847,13.519,14.178,14.805,15.415,16.049,16.692,17.359,18.064,18.67,19.188,19.726,20.189,20.631,21.179
0.036,0.036,0.035,0.036,0.036,0.034,0.03,0.025,0.022,0.023,0.023,0.021,0.019,0.018,0.018,0.017,0.017,0.016,0.015,0.015,0.016,0.016,0.017,0.018,0.029,0.05,0.067,0.081,0.093,0.103,0.109,0.112,0.133,0.16,0.168,0.171,0.178,0.189,0.198,0.206,0.212,0.224,0.238,0.246,0.232,0.198,0.172,0.153,0.14,0.13,0.123,0.118,0.114,0.113,0.114,0.114,0.116,0.119,0.123,0.128,0.135,0.142,0.151,0.161,0.175,0.192,0.212,0.234,0.253,0.267,0.26,0.216,0.191,0.206,0.224,0.246,0.273,0.301,0.328,0.354,0.375,0.395,0.417,0.443,0.471,0.501,0.533,0.563,0.591,0.62,0.652,0.688,0.737,0.789,0.829,0.877,0.939,1.002,1.062,1.119,1.169,1.216,1.256,1.291,1.331,1.381,1.438,1.504,1.582,1.67,1.77,1.873,1.975,2.083,2.207,2.349,2.509,2.683,2.881,3.1,3.332,3.592,3.873,4.162,4.481,4.817,5.159,5.53,5.877,6.197,6.582,7.042,7.559,8.066,8.528,8.967,9.431,9.948,10.49,11.023,11.534,12.036,12.557,13.089,13.642,14.224,14.73,15.169,15.626,16.026,16.41
0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.019,0.016,0.014,0.015,0.015,0.014,0.013,0.012,0.011,0.011,0.011,0.01,0.01,0.01,0.01,0.01,0.011,0.02,0.037,0.053,0.065,0.074,0.082,0.087,0.091,0.108,0.13,0.137,0.139,0.144,0.153,0.16,0.165,0.169,0.179,0.19,0.197,0.184,0.153,0.13,0.113,0.101,0.092,0.086,0.081,0.078,0.076,0.075,0.075,0.076,0.077,0.079,0.082,0.086,0.09,0.095,0.101,0.108,0.118,0.13,0.144,0.159,0.172,0.166,0.135,0.117,0.127,0.141,0.154,0.169,0.187,0.207,0.226,0.244,0.259,0.273,0.289,0.307,0.327,0.348,0.371,0.392,0.412,0.433,0.456,0.481,0.516,0.553,0.582,0.616,0.661,0.706,0.75,0.791,0.828,0.862,0.892,0.918,0.948,0.985,1.026,1.075,1.133,1.198,1.272,1.349,1.425,1.505,1.597,1.704,1.823,1.952,2.1,2.264,2.438,2.634,2.844,3.062,3.304,3.559,3.82,4.103,4.369,4.617,4.914,5.269,5.667,6.059,6.418,6.761,7.125,7.531,7.958,8.38,8.788,9.191,9.613,10.041,10.487,10.957,11.372,11.736,12.114,12.45
0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.014,0.012,0.01,0.009,0.009,0.009,0.009,0.008,0.007,0.007,0.007,0.007,0.006,0.006,0.006,0.006,0.006,0.014,0.028,0.041,0.052,0.06,0.066,0.069,0.072,0.087,0.106,0.111,0.111,0.115,0.122,0.127,0.131,0.134,0.141,0.149,0.154,0.144,0.118,0.098,0.084,0.073,0.065,0.059,0.056,0.053,0.05,0.049,0.048,0.049,0.049,0.05,0.052,0.053,0.056,0.059,0.062,0.066,0.071,0.078,0.085,0.094,0.104,0.103,0.083,0.07,0.076,0.085,0.094,0.103,0.113,0.126,0.139,0.152,0.164,0.174,0.184,0.195,0.207,0.221,0.235,0.251,0.266,0.279,0.294,0.31,0.328,0.352,0.378,0.398,0.422,0.453,0.485,0.515,0.544,0.571,0.595,0.616,0.635,0.657,0.683,0.713,0.748,0.79,0.837,0.89,0.945,1,1.059,1.125,1.203,1.289,1.383,1.491,1.611,1.737,1.88,2.034,2.195,2.373,2.563,2.756,2.967,3.166,3.353,3.575,3.841,4.141,4.436,4.708,4.97,5.248,5.559,5.888,6.215,6.533,6.849,7.18,7.516,7.867,8.238,8.569,8.861,9.168
0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.009,0.008,0.007,0.006,0.006,0.006,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.01,0.022,0.033,0.041,0.047,0.053,0.056,0.057,0.069,0.084,0.087,0.088,0.09,0.095,0.1,0.103,0.104,0.11,0.116,0.119,0.11,0.089,0.074,0.062,0.052,0.046,0.041,0.038,0.035,0.033,0.032,0.031,0.031,0.031,0.031,0.032,0.033,0.034,0.036,0.037,0.04,0.043,0.046,0.05,0.055,0.061,0.061,0.049,0.041,0.044,0.049,0.055,0.061,0.067,0.074,0.082,0.091,0.099,0.107,0.114,0.121,0.128,0.136,0.145,0.155,0.165,0.175,0.184,0.194,0.205,0.217,0.233,0.251,0.264,0.281,0.302,0.323,0.344,0.364,0.382,0.399,0.413,0.426,0.442,0.46,0.481,0.505,0.535,0.568,0.605,0.644,0.683,0.724,0.771,0.825,0.886,0.953,1.028,1.113,1.202,1.304,1.414,1.529,1.658,1.794,1.933,2.084,2.229,2.365,2.529,2.723,2.941,3.156,3.357,3.551,3.758,3.99,4.236,4.482,4.724,4.965,5.216,5.473,5.742,6.026,6.282,6.513
0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.007,0.016,0.025,0.032,0.038,0.041,0.044,0.045,0.053,0.064,0.067,0.067,0.069,0.073,0.075,0.078,0.079,0.083,0.087,0.09,0.083,0.067,0.055,0.045,0.038,0.032,0.028,0.025,0.023,0.022,0.021,0.02,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.022,0.024,0.025,0.026,0.028,0.031,0.034,0.034,0.028,0.024,0.025,0.028,0.031,0.035,0.039,0.042,0.047,0.052,0.058,0.063,0.068,0.072,0.077,0.081,0.086,0.092,0.099,0.106,0.112,0.118,0.124,0.131,0.139,0.15,0.161,0.17,0.181,0.195,0.209,0.223,0.236,0.248,0.259,0.269,0.278,0.288,0.301,0.315,0.332,0.352,0.374,0.399,0.425,0.452,0.48,0.511,0.549,0.591,0.636,0.688,0.745,0.807,0.877,0.953,1.033,1.122,1.217,1.315,1.421,1.523,1.619,1.734,1.871,2.025,2.179,2.322,2.462,2.611,2.78,2.959,3.139,3.317,3.494,3.679,3.869,4.069,4.281,4.474
0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.005,0.012,0.018,0.024,0.028,0.031,0.032,0.034,0.04,0.047,0.049,0.049,0.05,0.053,0.055,0.056,0.058,0.06,0.063,0.065,0.06,0.049,0.04,0.032,0.027,0.022,0.019,0.017,0.015,0.014,0.013,0.012,0.012,0.011,0.011,0.011,0.012,0.012,0.012,0.013,0.014,0.014,0.015,0.016,0.017,0.019,0.018,0.015,0.013,0.014,0.015,0.017,0.019,0.021,0.024,0.026,0.029,0.032,0.036,0.039,0.042,0.045,0.048,0.051,0.054,0.057,0.061,0.065,0.069,0.073,0.077,0.082,0.087,0.093,0.101,0.107,0.113,0.122,0.131,0.14,0.148,0.156,0.163,0.17,0.175,0.182,0.191,0.2,0.211,0.224,0.238,0.255,0.272,0.289,0.308,0.329,0.353,0.381,0.411,0.445,0.483,0.525,0.572,0.623,0.676,0.736,0.8,0.866,0.938,1.007,1.073,1.152,1.246,1.351,1.456,1.555,1.653,1.758,1.876,2.002,2.13,2.256,2.382,2.515,2.651,2.795,2.949
0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.001,0.001,0.001,0.003,0.009,0.017,0.025,0.032,0.038,0.043,0.046,0.052,0.06,0.066,0.07,0.072,0.075,0.078,0.081,0.083,0.086,0.09,0.093,0.092,0.085,0.074,0.063,0.052,0.043,0.036,0.03,0.026,0.022,0.02,0.018,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.016,0.016,0.017,0.018,0.02,0.021,0.02,0.016,0.013,0.014,0.015,0.016,0.019,0.022,0.024,0.026,0.03,0.033,0.036,0.041,0.045,0.049,0.053,0.057,0.061,0.064,0.068,0.073,0.079,0.085,0.09,0.095,0.101,0.108,0.115,0.123,0.131,0.14,0.151,0.162,0.175,0.187,0.198,0.209,0.22,0.229,0.239,0.251,0.263,0.276,0.293,0.313,0.334,0.358,0.383,0.409,0.439,0.471,0.507,0.549,0.595,0.646,0.705,0.77,0.841,0.92,1.006,1.098,1.198,1.306,1.417,1.528,1.648,1.783,1.936,2.1,2.268,2.438,2.618,2.812,3.019,3.237,3.461,3.689,3.928,4.176,4.434
