Location,Sex,year,age,px
Colombia,Male,1975,33,0.99645493
Colombia,Male,1975,34,0.99615522
Colombia,Male,1975,35,0.99579496
Colombia,Male,1975,36,0.9954226
Colombia,Male,1975,37,0.99510514
Colombia,Male,1975,38,0.99487992
Colombia,Male,1975,39,0.99475628
Colombia,Male,1975,40,0.99469315
Colombia,Male,1975,41,0.99462285
Colombia,Male,1975,42,0.99448843
Colombia,Male,1975,43,0.99423865
Colombia,Male,1975,44,0.99385241
Colombia,Male,1975,45,0.99332692
Colombia,Male,1975,46,0.99267941
Colombia,Male,1975,47,0.99195008
Colombia,Male,1975,48,0.99117908
Colombia,Male,1975,49,0.99040757
Colombia,Male,1975,50,0.989661
Colombia,Male,1975,51,0.98894685
Colombia,Male,1975,52,0.98825508
Colombia,Male,1975,53,0.98755736
Colombia,Male,1975,54,0.98680869
Colombia,Male,1975,55,0.98594794
Colombia,Male,1975,56,0.98491357
Colombia,Male,1975,57,0.98364259
Colombia,Male,1975,58,0.98209984
Colombia,Male,1975,59,0.98028867
Colombia,Male,1975,60,0.97826331
Colombia,Male,1975,61,0.97615047
Colombia,Male,1975,62,0.97407319
Colombia,Male,1975,63,0.97211981
Colombia,Male,1975,64,0.97027831
Colombia,Male,1975,65,0.96839961
Colombia,Male,1975,66,0.9662819
Colombia,Male,1975,67,0.96366658
Colombia,Male,1975,68,0.96033275
Colombia,Male,1975,69,0.95613946
Colombia,Male,1975,70,0.951027
Colombia,Male,1975,71,0.94511929
Colombia,Male,1975,72,0.93861647
Colombia,Male,1975,73,0.93175528
Colombia,Male,1975,74,0.92472168
Colombia,Male,1975,75,0.91752122
Colombia,Male,1975,76,0.91008137
Colombia,Male,1975,77,0.90223386
Colombia,Male,1975,78,0.89381682
Colombia,Male,1975,79,0.88472421
Colombia,Male,1975,80,0.87487651
Colombia,Male,1975,81,0.86427016
Colombia,Male,1975,82,0.852927
Colombia,Male,1975,83,0.84088788
Colombia,Male,1975,84,0.82820017
Colombia,Male,1975,85,0.81489804
Colombia,Male,1975,86,0.80101876
Colombia,Male,1975,87,0.78659946
Colombia,Male,1975,88,0.77168504
Colombia,Male,1975,89,0.75632693
Colombia,Male,1975,90,0.74058096
Colombia,Male,1975,91,0.72450325
Colombia,Male,1975,92,0.70814889
Colombia,Male,1975,93,0.69156149
Colombia,Male,1975,94,0.67478053
Colombia,Male,1975,95,0.65780533
Colombia,Male,1975,96,0.64103993
Colombia,Male,1975,97,0.62440367
Colombia,Male,1975,98,0.60797827
Colombia,Male,1975,99,0.59184137
Colombia,Male,1975,100,0
Colombia,Male,1976,0,0.93891728
Colombia,Male,1976,1,0.99253212
Colombia,Male,1976,2,0.99474672
Colombia,Male,1976,3,0.99627094
Colombia,Male,1976,4,0.99730456
Colombia,Male,1976,5,0.99802261
Colombia,Male,1976,6,0.99850208
Colombia,Male,1976,7,0.99879549
Colombia,Male,1976,8,0.99895535
Colombia,Male,1976,9,0.99903409
Colombia,Male,1976,10,0.99908476
Colombia,Male,1976,11,0.99909079
Colombia,Male,1976,12,0.99905858
Colombia,Male,1976,13,0.99899032
Colombia,Male,1976,14,0.99888661
Colombia,Male,1976,15,0.99874785
Colombia,Male,1976,16,0.99857542
Colombia,Male,1976,17,0.99837294
Colombia,Male,1976,18,0.99814463
Colombia,Male,1976,19,0.99789819
Colombia,Male,1976,20,0.99764283
Colombia,Male,1976,21,0.99738975
Colombia,Male,1976,22,0.99715153
Colombia,Male,1976,23,0.99694092
Colombia,Male,1976,24,0.99677204
Colombia,Male,1976,25,0.99665929
Colombia,Male,1976,26,0.99660977
Colombia,Male,1976,27,0.99662241
Colombia,Male,1976,28,0.9966766
Colombia,Male,1976,29,0.99674342
Colombia,Male,1976,30,0.99678465
Colombia,Male,1976,31,0.99676266
Colombia,Male,1976,32,0.99665523
Colombia,Male,1976,33,0.9964448
Colombia,Male,1976,34,0.99614076
Colombia,Male,1976,35,0.99577164
Colombia,Male,1976,36,0.99539008
Colombia,Male,1976,37,0.99506922
Colombia,Male,1976,38,0.99484979
Colombia,Male,1976,39,0.99474164
Colombia,Male,1976,40,0.99469954
Colombia,Male,1976,41,0.99464972
Colombia,Male,1976,42,0.99453117
Colombia,Male,1976,43,0.99428983
Colombia,Male,1976,44,0.99390519
Colombia,Male,1976,45,0.99337744
Colombia,Male,1976,46,0.99272903
Colombia,Male,1976,47,0.9920082
Colombia,Male,1976,48,0.99126072
Colombia,Male,1976,49,0.99053012
Colombia,Male,1976,50,0.98983828
Colombia,Male,1976,51,0.98918387
Colombia,Male,1976,52,0.98854862
Colombia,Male,1976,53,0.98789688
Colombia,Male,1976,54,0.98718123
Colombia,Male,1976,55,0.98634283
Colombia,Male,1976,56,0.98532516
Colombia,Male,1976,57,0.98407339
Colombia,Male,1976,58,0.98255863
Colombia,Male,1976,59,0.98078805
Colombia,Male,1976,60,0.97881613
Colombia,Male,1976,61,0.97676454
Colombia,Male,1976,62,0.97475156
Colombia,Male,1976,63,0.97286233
Colombia,Male,1976,64,0.97108759
Colombia,Male,1976,65,0.96928976
Colombia,Male,1976,66,0.96728082
Colombia,Male,1976,67,0.96481785
Colombia,Male,1976,68,0.96168808
Colombia,Male,1976,69,0.95774494
Colombia,Male,1976,70,0.95291018
Colombia,Male,1976,71,0.94726742
Colombia,Male,1976,72,0.94097282
Colombia,Male,1976,73,0.9342256
Colombia,Male,1976,74,0.92719164
Colombia,Male,1976,75,0.91989871
Colombia,Male,1976,76,0.91232016
Colombia,Male,1976,77,0.90435918
Colombia,Male,1976,78,0.89592322
Colombia,Male,1976,79,0.88694298
Colombia,Male,1976,80,0.8773517
Colombia,Male,1976,81,0.86711258
Colombia,Male,1976,82,0.85620142
Colombia,Male,1976,83,0.84461016
Colombia,Male,1976,84,0.83233749
Colombia,Male,1976,85,0.81938535
Colombia,Male,1976,86,0.80576598
Colombia,Male,1976,87,0.79151232
Colombia,Male,1976,88,0.77667855
Colombia,Male,1976,89,0.7613477
Colombia,Male,1976,90,0.74561706
Colombia,Male,1976,91,0.72958737
Colombia,Male,1976,92,0.71334975
Colombia,Male,1976,93,0.69694663
Colombia,Male,1976,94,0.68039686
Colombia,Male,1976,95,0.66339963
Colombia,Male,1976,96,0.64661034
Colombia,Male,1976,97,0.62992145
Colombia,Male,1976,98,0.61341543
Colombia,Male,1976,99,0.59717132
Colombia,Male,1976,100,0
Colombia,Male,1977,0,0.94177374
Colombia,Male,1977,1,0.99299576
Colombia,Male,1977,2,0.9951181
Colombia,Male,1977,3,0.99656451
Colombia,Male,1977,4,0.9975345
Colombia,Male,1977,5,0.99820291
Colombia,Male,1977,6,0.9986448
Colombia,Male,1977,7,0.9989103
Colombia,Male,1977,8,0.99904956
Colombia,Male,1977,9,0.99911269
Colombia,Male,1977,10,0.9991504
Colombia,Male,1977,11,0.99914517
Colombia,Male,1977,12,0.9991021
Colombia,Male,1977,13,0.99902235
Colombia,Male,1977,14,0.99890556
Colombia,Male,1977,15,0.99875126
Colombia,Male,1977,16,0.99856034
Colombia,Male,1977,17,0.99833652
Colombia,Male,1977,18,0.99808518
Colombia,Male,1977,19,0.99781568
Colombia,Male,1977,20,0.99753855
Colombia,Male,1977,21,0.99726634
Colombia,Male,1977,22,0.99701255
Colombia,Male,1977,23,0.99679085
Colombia,Male,1977,24,0.99661579
Colombia,Male,1977,25,0.99650106
Colombia,Male,1977,26,0.99645278
Colombia,Male,1977,27,0.99646886
Colombia,Male,1977,28,0.99652852
Colombia,Male,1977,29,0.99660308
Colombia,Male,1977,30,0.99665537
Colombia,Male,1977,31,0.99664935
Colombia,Male,1977,32,0.99656419
Colombia,Male,1977,33,0.9963839
Colombia,Male,1977,34,0.99611723
Colombia,Male,1977,35,0.99578925
Colombia,Male,1977,36,0.99544536
Colombia,Male,1977,37,0.99514829
Colombia,Male,1977,38,0.99493315
Colombia,Male,1977,39,0.99480951
Colombia,Male,1977,40,0.99473983
Colombia,Male,1977,41,0.9946612
Colombia,Male,1977,42,0.99452076
Colombia,Male,1977,43,0.99427119
Colombia,Male,1977,44,0.99389519
Colombia,Male,1977,45,0.99339487
Colombia,Male,1977,46,0.99279248
Colombia,Male,1977,47,0.99213264
Colombia,Male,1977,48,0.99145506
Colombia,Male,1977,49,0.99079395
Colombia,Male,1977,50,0.99016096
Colombia,Male,1977,51,0.98954468
Colombia,Male,1977,52,0.98892152
Colombia,Male,1977,53,0.98825597
Colombia,Male,1977,54,0.98750853
Colombia,Male,1977,55,0.98663506
Colombia,Male,1977,56,0.98559426000000006
Colombia,Male,1977,57,0.98434802
Colombia,Male,1977,58,0.9828765
Colombia,Male,1977,59,0.98118588
Colombia,Male,1977,60,0.97931492
Colombia,Male,1977,61,0.97734661
Colombia,Male,1977,62,0.97536194
Colombia,Male,1977,63,0.97342279
Colombia,Male,1977,64,0.97153192
Colombia,Male,1977,65,0.96960622
Colombia,Male,1977,66,0.96752066
Colombia,Male,1977,67,0.96510447
Colombia,Male,1977,68,0.96220143
Colombia,Male,1977,69,0.9586941
Colombia,Male,1977,70,0.9545017
Colombia,Male,1977,71,0.949621
Colombia,Male,1977,72,0.9440778
Colombia,Male,1977,73,0.93792959
Colombia,Male,1977,74,0.93124721
Colombia,Male,1977,75,0.92409645
Colombia,Male,1977,76,0.91654858
Colombia,Male,1977,77,0.90865759
Colombia,Male,1977,78,0.90046017
Colombia,Male,1977,79,0.89193803
Colombia,Male,1977,80,0.88303207
Colombia,Male,1977,81,0.87362397
Colombia,Male,1977,82,0.86358866
Colombia,Male,1977,83,0.85283417
Colombia,Male,1977,84,0.84129839
Colombia,Male,1977,85,0.82899808
Colombia,Male,1977,86,0.81598286
Colombia,Male,1977,87,0.80233825
Colombia,Male,1977,88,0.78816195
Colombia,Male,1977,89,0.77353368
Colombia,Male,1977,90,0.75852946
Colombia,Male,1977,91,0.74320283
Colombia,Male,1977,92,0.7275997
Colombia,Male,1977,93,0.71174922
Colombia,Male,1977,94,0.6956732
Colombia,Male,1977,95,0.67900415
Colombia,Male,1977,96,0.66255063
Colombia,Male,1977,97,0.64611647
Colombia,Male,1977,98,0.62978108
Colombia,Male,1977,99,0.61362205
Colombia,Male,1977,100,0
Colombia,Male,1978,0,0.94458037
Colombia,Male,1978,1,0.99337757
Colombia,Male,1978,2,0.99546975
Colombia,Male,1978,3,0.99686838
Colombia,Male,1978,4,0.99778682
Colombia,Male,1978,5,0.99840962
Colombia,Male,1978,6,0.99881316
Colombia,Male,1978,7,0.99904689
Colombia,Male,1978,8,0.99916026
Colombia,Male,1978,9,0.99920275
Colombia,Male,1978,10,0.99922446
Colombia,Male,1978,11,0.99920628
Colombia,Male,1978,12,0.99915224
Colombia,Male,1978,13,0.99906223
Colombia,Male,1978,14,0.99893449
Colombia,Male,1978,15,0.99876771
Colombia,Male,1978,16,0.99856151
Colombia,Male,1978,17,0.99831835
Colombia,Male,1978,18,0.99804223
Colombia,Male,1978,19,0.99774297
Colombia,Male,1978,20,0.99743559
Colombia,Male,1978,21,0.99713887
Colombia,Male,1978,22,0.996872
Colombia,Male,1978,23,0.99665124
Colombia,Male,1978,24,0.99648736
Colombia,Male,1978,25,0.99638813
Colombia,Male,1978,26,0.99635136
Colombia,Male,1978,27,0.99636743
Colombia,Male,1978,28,0.99641565
Colombia,Male,1978,29,0.99647116
Colombia,Male,1978,30,0.99650519
Colombia,Male,1978,31,0.99649027
Colombia,Male,1978,32,0.99641108
Colombia,Male,1978,33,0.99625714
Colombia,Male,1978,34,0.9960377
Colombia,Male,1978,35,0.99577431
Colombia,Male,1978,36,0.9955015
Colombia,Male,1978,37,0.99526351
Colombia,Male,1978,38,0.99508231
Colombia,Male,1978,39,0.99496144
Colombia,Male,1978,40,0.99487171
Colombia,Male,1978,41,0.99476591
Colombia,Male,1978,42,0.99460366
Colombia,Male,1978,43,0.99434788
Colombia,Male,1978,44,0.99398385
Colombia,Male,1978,45,0.99351176
Colombia,Male,1978,46,0.99294769
Colombia,Male,1978,47,0.99232498
Colombia,Male,1978,48,0.99167477
Colombia,Male,1978,49,0.99102582
Colombia,Male,1978,50,0.99039211
Colombia,Male,1978,51,0.98977271
Colombia,Male,1978,52,0.98915421
Colombia,Male,1978,53,0.98851028
Colombia,Male,1978,54,0.98780269
Colombia,Male,1978,55,0.98698028
Colombia,Male,1978,56,0.98599087
Colombia,Male,1978,57,0.98478083
Colombia,Male,1978,58,0.98331918
Colombia,Male,1978,59,0.98160691
Colombia,Male,1978,60,0.97968726
Colombia,Male,1978,61,0.97766329
Colombia,Male,1978,62,0.9756387
Colombia,Male,1978,63,0.97369581
Colombia,Male,1978,64,0.9718423
Colombia,Male,1978,65,0.96997679
Colombia,Male,1978,66,0.96794884
Colombia,Male,1978,67,0.96555633
Colombia,Male,1978,68,0.96262604
Colombia,Male,1978,69,0.9590489
Colombia,Male,1978,70,0.95477649
Colombia,Male,1978,71,0.94987988
Colombia,Male,1978,72,0.94446699
Colombia,Male,1978,73,0.9386644
Colombia,Male,1978,74,0.93257443
Colombia,Male,1978,75,0.9262115
Colombia,Male,1978,76,0.91955552
Colombia,Male,1978,77,0.91253389
Colombia,Male,1978,78,0.90507326
Colombia,Male,1978,79,0.89712034
Colombia,Male,1978,80,0.88863052
Colombia,Male,1978,81,0.87958628
Colombia,Male,1978,82,0.86997518
Colombia,Male,1978,83,0.85978631
Colombia,Male,1978,84,0.84900617
Colombia,Male,1978,85,0.83761268
Colombia,Male,1978,86,0.82558855
Colombia,Male,1978,87,0.81293252
Colombia,Male,1978,88,0.79966442
Colombia,Male,1978,89,0.78584506
Colombia,Male,1978,90,0.77155688
Colombia,Male,1978,91,0.75690069
Colombia,Male,1978,92,0.74197252
Colombia,Male,1978,93,0.72681977
Colombia,Male,1978,94,0.71146497
Colombia,Male,1978,95,0.69538567
Colombia,Male,1978,96,0.6794488
Colombia,Male,1978,97,0.66345187
Colombia,Male,1978,98,0.64746781
Colombia,Male,1978,99,0.63156967
Colombia,Male,1978,100,0
Colombia,Male,1979,0,0.9472183
Colombia,Male,1979,1,0.99375023
Colombia,Male,1979,2,0.99576419
Colombia,Male,1979,3,0.99708918
Colombia,Male,1979,4,0.99794988
Colombia,Male,1979,5,0.9985299
Colombia,Male,1979,6,0.99890282
Colombia,Male,1979,7,0.99911577
Colombia,Male,1979,8,0.99921569
Colombia,Male,1979,9,0.99924921
Colombia,Male,1979,10,0.99926361
Colombia,Male,1979,11,0.99923884
Colombia,Male,1979,12,0.99917754
Colombia,Male,1979,13,0.99907883
Colombia,Male,1979,14,0.99894028
Colombia,Male,1979,15,0.99875949
Colombia,Male,1979,16,0.99853541
Colombia,Male,1979,17,0.99827059
Colombia,Male,1979,18,0.99797016
Colombia,Male,1979,19,0.99764629
Colombia,Male,1979,20,0.99731675
Colombia,Male,1979,21,0.99700342
Colombia,Male,1979,22,0.99672736
Colombia,Male,1979,23,0.99650538
Colombia,Male,1979,24,0.99634582
Colombia,Male,1979,25,0.9962517
Colombia,Male,1979,26,0.99621608
Colombia,Male,1979,27,0.99622552
Colombia,Male,1979,28,0.99626029
Colombia,Male,1979,29,0.99629856
Colombia,Male,1979,30,0.99631755
Colombia,Male,1979,31,0.99629579
Colombia,Male,1979,32,0.99622158
Colombia,Male,1979,33,0.99608822
Colombia,Male,1979,34,0.99590387
Colombia,Male,1979,35,0.99568673
Colombia,Male,1979,36,0.99546245
Colombia,Male,1979,37,0.99526189
Colombia,Male,1979,38,0.99509964
Colombia,Male,1979,39,0.99497614
Colombia,Male,1979,40,0.9948706
Colombia,Male,1979,41,0.99474836
Colombia,Male,1979,42,0.99457847
Colombia,Male,1979,43,0.99433215
Colombia,Male,1979,44,0.99399401
Colombia,Male,1979,45,0.99355956
Colombia,Male,1979,46,0.99303393
Colombia,Male,1979,47,0.99243387
Colombia,Male,1979,48,0.99177924
Colombia,Male,1979,49,0.99109445
Colombia,Male,1979,50,0.99040274
Colombia,Male,1979,51,0.98972413
Colombia,Male,1979,52,0.98906658
Colombia,Male,1979,53,0.98841859
Colombia,Male,1979,54,0.987746
Colombia,Male,1979,55,0.98698491
Colombia,Male,1979,56,0.98606289
Colombia,Male,1979,57,0.98490309
Colombia,Male,1979,58,0.98345041
Colombia,Male,1979,59,0.98169997
Colombia,Male,1979,60,0.97969802
Colombia,Male,1979,61,0.97757281
Colombia,Male,1979,62,0.97546902
Colombia,Male,1979,63,0.97349109
Colombia,Male,1979,64,0.97166212
Colombia,Male,1979,65,0.96985371
Colombia,Male,1979,66,0.96787142
Colombia,Male,1979,67,0.96547727
Colombia,Male,1979,68,0.96245951
Colombia,Male,1979,69,0.95871835
Colombia,Male,1979,70,0.95423922
Colombia,Male,1979,71,0.94916835
Colombia,Male,1979,72,0.94372152
Colombia,Male,1979,73,0.93810079
Colombia,Male,1979,74,0.93245444
Colombia,Male,1979,75,0.92675188
Colombia,Male,1979,76,0.92086689
Colombia,Male,1979,77,0.91460083
Colombia,Male,1979,78,0.90775295
Colombia,Male,1979,79,0.90022319
Colombia,Male,1979,80,0.89198217
Colombia,Male,1979,81,0.88310239
Colombia,Male,1979,82,0.87369264
Colombia,Male,1979,83,0.86382828
Colombia,Male,1979,84,0.85354844
Colombia,Male,1979,85,0.84281382
Colombia,Male,1979,86,0.831548
Colombia,Male,1979,87,0.81967708
Colombia,Male,1979,88,0.80715287
Colombia,Male,1979,89,0.7940081
Colombia,Male,1979,90,0.78033131
Colombia,Male,1979,91,0.76625265
Colombia,Male,1979,92,0.75190465
Colombia,Male,1979,93,0.73735377
Colombia,Male,1979,94,0.72261339
Colombia,Male,1979,95,0.70724221
Colombia,Male,1979,96,0.69184269
Colombia,Male,1979,97,0.67633046
Colombia,Male,1979,98,0.66077091
Colombia,Male,1979,99,0.64523104
Colombia,Male,1979,100,0
Colombia,Male,1980,0,0.94990749
Colombia,Male,1980,1,0.99425827
Colombia,Male,1980,2,0.99609838
Colombia,Male,1980,3,0.99731765000000006
Colombia,Male,1980,4,0.99811174
Colombia,Male,1980,5,0.99864671
Colombia,Male,1980,6,0.99899001
Colombia,Male,1980,7,0.99918479
Colombia,Male,1980,8,0.99927422
Colombia,Male,1980,9,0.99930142
Colombia,Male,1980,10,0.9993101
Colombia,Male,1980,11,0.99928135
Colombia,Male,1980,12,0.99921742
Colombia,Male,1980,13,0.99911672
Colombia,Male,1980,14,0.99897612
Colombia,Male,1980,15,0.99879306
Colombia,Male,1980,16,0.99856623
Colombia,Male,1980,17,0.99829785
Colombia,Male,1980,18,0.99799285
Colombia,Male,1980,19,0.99766353
Colombia,Male,1980,20,0.99732875
Colombia,Male,1980,21,0.99701212
Colombia,Male,1980,22,0.99673625
Colombia,Male,1980,23,0.99651869
Colombia,Male,1980,24,0.99636636
Colombia,Male,1980,25,0.99627954
Colombia,Male,1980,26,0.99624843
Colombia,Male,1980,27,0.99625708
Colombia,Male,1980,28,0.9962865
Colombia,Male,1980,29,0.99631698
Colombia,Male,1980,30,0.99632971
Colombia,Male,1980,31,0.99630756
Colombia,Male,1980,32,0.99624123
Colombia,Male,1980,33,0.99612606
Colombia,Male,1980,34,0.99596829
Colombia,Male,1980,35,0.99578239
Colombia,Male,1980,36,0.99558725
Colombia,Male,1980,37,0.99540521
Colombia,Male,1980,38,0.99524724
Colombia,Male,1980,39,0.99511289
Colombia,Male,1980,40,0.99498754
Colombia,Male,1980,41,0.994845
Colombia,Male,1980,42,0.99466076
Colombia,Male,1980,43,0.99441195
Colombia,Male,1980,44,0.99408351
Colombia,Male,1980,45,0.99366841
Colombia,Male,1980,46,0.99316577
Colombia,Male,1980,47,0.99258383
Colombia,Male,1980,48,0.99193612
Colombia,Male,1980,49,0.99124421
Colombia,Male,1980,50,0.99053382
Colombia,Male,1980,51,0.98983341
Colombia,Male,1980,52,0.98916208
Colombia,Male,1980,53,0.98851497
Colombia,Male,1980,54,0.98786252
Colombia,Male,1980,55,0.98713488
Colombia,Male,1980,56,0.98625021
Colombia,Male,1980,57,0.9851245
Colombia,Male,1980,58,0.98368912
Colombia,Male,1980,59,0.98193802
Colombia,Male,1980,60,0.97991422
Colombia,Male,1980,61,0.97775016
Colombia,Male,1980,62,0.97561108
Colombia,Male,1980,63,0.97360699
Colombia,Male,1980,64,0.97177797
Colombia,Male,1980,65,0.96999324
Colombia,Male,1980,66,0.96804589
Colombia,Male,1980,67,0.96570092
Colombia,Male,1980,68,0.96273195
Colombia,Male,1980,69,0.95904579
Colombia,Male,1980,70,0.95463262
Colombia,Male,1980,71,0.94963905
Colombia,Male,1980,72,0.9443054
Colombia,Male,1980,73,0.93883378
Colombia,Male,1980,74,0.93337877
Colombia,Male,1980,75,0.92790694
Colombia,Male,1980,76,0.92226711
Colombia,Male,1980,77,0.91625749
Colombia,Male,1980,78,0.90966437
Colombia,Male,1980,79,0.90238388
Colombia,Male,1980,80,0.89439374
Colombia,Male,1980,81,0.88576438
Colombia,Male,1980,82,0.8766216
Colombia,Male,1980,83,0.86705194
Colombia,Male,1980,84,0.85709966
Colombia,Male,1980,85,0.8467318
Colombia,Male,1980,86,0.83585914
Colombia,Male,1980,87,0.82440082
Colombia,Male,1980,88,0.81230102
Colombia,Male,1980,89,0.79957736
Colombia,Male,1980,90,0.7863159
Colombia,Male,1980,91,0.77263438
Colombia,Male,1980,92,0.75865959
Colombia,Male,1980,93,0.7444638
Colombia,Male,1980,94,0.73005661
Colombia,Male,1980,95,0.71511911
Colombia,Male,1980,96,0.70005212000000006
Colombia,Male,1980,97,0.68484487
Colombia,Male,1980,98,0.66955972
Colombia,Male,1980,99,0.65426064
Colombia,Male,1980,100,0
Colombia,Male,1981,0,0.95234948
Colombia,Male,1981,1,0.99466165
Colombia,Male,1981,2,0.99636549
Colombia,Male,1981,3,0.9974911
Colombia,Male,1981,4,0.99822498
Colombia,Male,1981,5,0.99871993
Colombia,Male,1981,6,0.99903763
Colombia,Male,1981,7,0.99921786
Colombia,Male,1981,8,0.9993003
Colombia,Male,1981,9,0.99932446
Colombia,Male,1981,10,0.99933039
Colombia,Male,1981,11,0.9993006
Colombia,Male,1981,12,0.99923699
Colombia,Male,1981,13,0.99913755
Colombia,Male,1981,14,0.99899867
Colombia,Male,1981,15,0.99881738
Colombia,Male,1981,16,0.99859133
Colombia,Male,1981,17,0.99832098
Colombia,Male,1981,18,0.99800875
Colombia,Male,1981,19,0.99766557
Colombia,Male,1981,20,0.99731302
Colombia,Male,1981,21,0.99698019
Colombia,Male,1981,22,0.99669565
Colombia,Male,1981,23,0.99648056
Colombia,Male,1981,24,0.99633927
Colombia,Male,1981,25,0.99626686
Colombia,Male,1981,26,0.99624708
Colombia,Male,1981,27,0.9962579
Colombia,Male,1981,28,0.99628064
Colombia,Male,1981,29,0.99629914
Colombia,Male,1981,30,0.99630182
Colombia,Male,1981,31,0.99628036
Colombia,Male,1981,32,0.99622988
Colombia,Male,1981,33,0.99614782
Colombia,Male,1981,34,0.99603476
Colombia,Male,1981,35,0.99589416
Colombia,Male,1981,36,0.99573138
Colombia,Male,1981,37,0.99555352
Colombia,Male,1981,38,0.99536565
Colombia,Male,1981,39,0.99517023
Colombia,Male,1981,40,0.99496737
Colombia,Male,1981,41,0.9947559
Colombia,Male,1981,42,0.99453247
Colombia,Male,1981,43,0.99428857
Colombia,Male,1981,44,0.99400878
Colombia,Male,1981,45,0.99366878
Colombia,Male,1981,46,0.99324517
Colombia,Male,1981,47,0.99271896
Colombia,Male,1981,48,0.99208227
Colombia,Male,1981,49,0.99135129
Colombia,Male,1981,50,0.9905599
Colombia,Male,1981,51,0.98977234
Colombia,Male,1981,52,0.98905263
Colombia,Male,1981,53,0.98842365
Colombia,Male,1981,54,0.98786667
Colombia,Male,1981,55,0.98727987
Colombia,Male,1981,56,0.98654188
Colombia,Male,1981,57,0.98553306
Colombia,Male,1981,58,0.98414404
Colombia,Male,1981,59,0.98235863
Colombia,Male,1981,60,0.98021327
Colombia,Male,1981,61,0.97787263
Colombia,Male,1981,62,0.97557636
Colombia,Male,1981,63,0.97348727
Colombia,Male,1981,64,0.97169876
